"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","15,509 ","suppressed","suppressed","17,252 ","15,939 ","15,304 ","15,649 ","15,472 ","454.60 ","suppressed","suppressed","1540.18 ","1272.39 ","408.65 ","1352.74 ","433.57 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","17,168 ","suppressed","suppressed","16,324 ","17,321 ","17,479 ","suppressed","17,430 ","541.54 ","suppressed","suppressed","867.01 ","824.55 ","617.01 ","suppressed","501.09 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,545 ","suppressed","suppressed","7,800 ","5,783 ","3,397 ","8,912 ","3,878 ","997.92 ","suppressed","suppressed","1339.51 ","1119.39 ","817.77 ","1689.71 ","838.87 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,206*","suppressed","suppressed","7,635 ","6,873 ","2,213 ","9,303 ","2,831*","1567.78*","suppressed","suppressed","1439.08 ","1302.62 ","515.70 ","1703.44 ","861.31*"
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,992 ","suppressed","suppressed","suppressed","5,328 ","4,848 ","suppressed","4,996 ","455.57 ","suppressed","suppressed","suppressed","1413.56 ","407.41 ","suppressed","464.44 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","28.0% ","87.7% ","suppressed","45.4% ","34.2% ","20.9% ","59.6% ","23.6% ","5.62% ","4.61% ","suppressed","5.01% ","6.58% ","4.36% ","10.42% ","4.46% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","27.1%*","suppressed","suppressed","44.3% ","suppressed","14.5% ","59.4% ","18.3% ","9.73%*","suppressed","suppressed","5.33% ","suppressed","3.14% ","10.94% ","5.22% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","29.1% ","suppressed","suppressed","suppressed","30.8% ","27.7% ","suppressed","28.7% ","2.68% ","suppressed","suppressed","suppressed","7.78% ","2.55% ","suppressed","2.70% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","19.2% ","suppressed","suppressed","14.1% ","15.6% ","21.2% ","20.0% ","19.1% ","2.22% ","suppressed","suppressed","3.37% ","1.84% ","2.64% ","5.38% ","2.44% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","2.7%*","0% ","suppressed","5.1%*","1.7%*","1.4%*","suppressed","1.9%*","1.54%*","0% ","suppressed","4.57%*","1.44%*","1.55%*","suppressed","1.42%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","43.1%*","suppressed","0% ","7.4%*","70.6% ","44.9%*","suppressed","48.3%*","14.22%*","suppressed","0% ","4.65%*","9.82% ","20.93%*","suppressed","17.99%*"
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","22.2% ","suppressed","suppressed","18.0% ","11.7% ","26.3% ","23.0% ","22.0% ","3.13% ","suppressed","suppressed","3.79% ","2.85% ","1.84% ","6.41% ","3.66% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","16.2% ","suppressed","suppressed","suppressed","18.1% ","17.2% ","suppressed","16.7% ","1.24% ","suppressed","suppressed","suppressed","1.85% ","1.44% ","suppressed","1.26% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","97.2% ","100% ","100% ","98.0% ","92.1% ","98.3% ","98.2% ","97.1% ","0.97% ","0% ","0% ","2.03% ","3.45% ","0.81% ","1.86% ","1.10% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","1,826 ","suppressed","suppressed","1,633 ","1,572 ","2,027 ","1,482 ","1,879 ","162.38 ","suppressed","suppressed","377.42 ","287.63 ","188.95 ","277.56 ","174.27 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,258 ","suppressed","suppressed","2,024*","2,195 ","3,752 ","3,546 ","3,220 ","359.79 ","suppressed","suppressed","777.62*","440.36 ","328.87 ","636.73 ","404.25 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","62.8% ","suppressed","95.8% ","87.5% ","82.8% ","50.9% ","76.3% ","60.9% ","4.99% ","suppressed","4.44% ","6.02% ","5.13% ","4.47% ","8.81% ","5.21% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","33 ","33 ","suppressed","35 ","35 ","33 ","32 ","34 ","0.64 ","2.25 ","suppressed","1.51 ","0.92 ","1.07 ","1.55 ","0.69 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","22.8% ","20% ","suppressed","suppressed","19.1% ","23.2% ","20% ","23.1% ","1.01% ","0.00% ","suppressed","suppressed","2.64% ","0.98% ","0.00% ","1.04% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","37.3% ","suppressed","suppressed","15.0%*","23.7% ","46.5% ","25.4%*","39.1% ","4.97% ","suppressed","suppressed","7.02%*","6.32% ","5.01% ","8.54%*","5.25% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.5% ","73.6% ","suppressed","96.1% ","94.5% ","96.3% ","86.5% ","95.7% ","1.84% ","13.58% ","suppressed","3.70% ","3.46% ","2.06% ","6.39% ","1.75% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","96.3% ","92.1% ","suppressed","96.6% ","88.4% ","99.0% ","92.7% ","96.8% ","1.63% ","8.14% ","suppressed","2.53% ","7.17% ","0.71% ","4.19% ","1.71% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,961 ","suppressed","suppressed","5,313 ","4,529 ","5,081 ","4,745 ","4,990 ","369.30 ","suppressed","suppressed","391.52 ","428.15 ","548.22 ","442.08 ","410.06 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","10,599 ","10,272 ","11,789 ","11,605 ","8,540 ","10,885 ","10,196 ","10,650 ","816.34 ","868.45 ","862.92 ","1143.28 ","1409.71 ","1076.49 ","660.84 ","903.94 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","51.6% ","suppressed","suppressed","32.5%*","33.2% ","65.0% ","30.1% ","54.9% ","8.94% ","suppressed","suppressed","10.15%*","8.50% ","10.83% ","7.91% ","9.64% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","42.8% ","suppressed","suppressed","9.8%*","7.4%*","53.5% ","suppressed","45.4% ","5.35% ","suppressed","suppressed","8.14%*","6.09%*","5.31% ","suppressed","5.29% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","8.1%*","suppressed","suppressed","7.8%*","18.4%*","4.0%*","13.2%*","7.3%*","2.57%*","suppressed","suppressed","5.18%*","7.92%*","2.06%*","6.77%*","2.70%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","5.5%*","0% ","0% ","28.0%*","7.0%*","1.3%*","5.4%*","5.5%*","2.78%*","0% ","0% ","16.01%*","5.07%*","0.71%*","3.28%*","3.16%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.7% ","suppressed","suppressed","20.1%*","38.3% ","23.0%*","37.8% ","26.2% ","5.86% ","suppressed","suppressed","8.19%*","8.76% ","7.91%*","9.98% ","6.32% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","7.2%*","suppressed","suppressed","11.7%*","3.0%*","6.7%*","13.5%*","6.2%*","2.40%*","suppressed","suppressed","6.08%*","1.91%*","3.37%*","7.51%*","2.41%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.1% ","suppressed","0% ","suppressed","2.5%*","34.7% ","3.5%*","24.9% ","5.66% ","suppressed","0% ","suppressed","1.99%*","6.31% ","2.41%*","6.04% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.5% ","suppressed","suppressed","29.3%*","30.8% ","30.2% ","26.5% ","30.0% ","4.56% ","suppressed","suppressed","9.58%*","8.53% ","6.50% ","7.71% ","5.05% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","49.4% ","74.2% ","0% ","17.2%*","25.0%*","62.6% ","39.7% ","50.7% ","11.93% ","10.09% ","0% ","8.62%*","7.55%*","13.94% ","9.29% ","13.19% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","58.2% ","suppressed","suppressed","suppressed","suppressed","65.3% ","suppressed","60.0% ","4.96% ","suppressed","suppressed","suppressed","suppressed","3.42% ","suppressed","4.52% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","8.2%*","suppressed","suppressed","suppressed","19.9%*","6.0%*","8.1%*","8.2%*","2.97%*","suppressed","suppressed","suppressed","9.11%*","3.27%*","3.92%*","3.32%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.4%*","0% ","0% ","13.4%*","suppressed","2.9%*","10.8%*","3.6%*","1.92%*","0% ","0% ","8.29%*","suppressed","2.22%*","6.41%*","1.87%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","34.0% ","suppressed","suppressed","60.4% ","48.2% ","24.7%*","34.6% ","34.0% ","9.04% ","suppressed","suppressed","17.87% ","10.80% ","9.86%*","9.76% ","10.14% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","4.0%*","suppressed","0% ","5.6%*","2.4%*","3.8%*","7.0%*","3.6%*","1.50%*","suppressed","0% ","3.82%*","1.76%*","2.08%*","4.21%*","1.54%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","28.7%*","suppressed","0% ","suppressed","5.2%*","40.9% ","16.0%*","30.4%*","8.66%*","suppressed","0% ","suppressed","3.15%*","9.46% ","9.03%*","9.38%*"
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","20.7% ","suppressed","0% ","13.6%*","19.8%*","21.7% ","23.7%*","20.3% ","3.99% ","suppressed","0% ","7.18%*","7.04%*","5.18% ","8.80%*","4.43% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","62.0% ","88.2% ","95.8% ","89.7% ","81.6% ","47.6% ","88.3% ","58.2% ","4.85% ","9.17% ","4.44% ","5.59% ","5.29% ","4.02% ","5.52% ","4.78% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","54 ","57 ","suppressed","53 ","50 ","57 ","51 ","55 ","3.37 ","4.36 ","suppressed","3.78 ","2.76 ","5.82 ","3.19 ","3.98 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","24.6% ","20% ","suppressed","suppressed","26.9% ","24.2% ","20% ","24.9% ","0.97% ","0.00% ","suppressed","suppressed","4.62% ","0.95% ","0.00% ","1.00% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","36.8% ","suppressed","suppressed","12.8%*","21.0% ","48.9% ","13.4%*","40.3% ","5.04% ","suppressed","suppressed","6.65%*","5.53% ","4.66% ","5.94%*","5.06% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","22.0% ","suppressed","95.8% ","50.4% ","25.6%*","11.1%*","58.3% ","16.7%*","5.59% ","suppressed","4.44% ","11.93% ","7.89%*","5.09%*","9.50% ","5.24%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","12.2% ","suppressed","0% ","29.8%*","22.2%*","6.4%*","10.6%*","12.4%*","3.56% ","suppressed","0% ","11.60%*","8.75%*","2.75%*","4.05%*","4.08%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","205 ","suppressed","suppressed","287 ","175 ","170 ","244 ","185 ","18.09 ","suppressed","suppressed","51.86 ","32.08 ","15.90 ","42.87 ","14.17 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","627 ","272 ","suppressed","suppressed","284 ","suppressed","suppressed","664 ","143.75 ","16.63 ","suppressed","suppressed","28.57 ","suppressed","suppressed","164.19 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","22.4% ","22.8% ","suppressed","26.8% ","20.1% ","22.6% ","22.0% ","22.4% ","0.89% ","2.81% ","suppressed","4.32% ","1.20% ","1.03% ","2.04% ","0.93% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","71.9% ","73.1% ","suppressed","24.6%*","59.8% ","87.7% ","38.8% ","76.8% ","6.56% ","12.04% ","suppressed","8.36%*","9.17% ","4.89% ","8.75% ","6.43% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","8.1%*","suppressed","0% ","7.4%*","8.5%*","8.8%*","8.4%*","8.1%*","2.66%*","suppressed","0% ","4.38%*","5.93%*","3.94%*","4.36%*","2.97%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","186 ","suppressed","suppressed","suppressed","suppressed","141 ","suppressed","159 ","34.78 ","suppressed","suppressed","suppressed","suppressed","23.28 ","suppressed","28.81 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","53.0% ","suppressed","suppressed","30.1% ","30.7% ","65.4% ","38.1% ","55.2% ","10.35% ","suppressed","suppressed","8.67% ","8.02% ","12.26% ","8.36% ","11.32% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","89.5% ","71.4% ","suppressed","89.9% ","87.5% ","91.6% ","80.1% ","90.9% ","3.03% ","13.38% ","suppressed","4.93% ","4.80% ","3.88% ","6.48% ","3.10% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","80.2% ","88.0% ","95.0% ","66.0% ","75.1% ","83.1% ","79.9% ","80.2% ","6.19% ","10.76% ","5.38% ","8.64% ","8.69% ","8.48% ","7.43% ","6.92% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","3,927 ","suppressed","suppressed","4,712*","2,583 ","4,138 ","5,171 ","3,766 ","363.63 ","suppressed","suppressed","1691.05*","365.84 ","397.74 ","1411.69 ","405.84 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,155 ","11,784 ","suppressed","suppressed","4,988 ","9,852 ","suppressed","9,047 ","1080.61 ","249.56 ","suppressed","suppressed","617.98 ","1051.14 ","suppressed","1233.70 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","7,092 ","suppressed","suppressed","4,078*","4,227 ","8,084 ","8,918 ","6,871 ","787.54 ","suppressed","suppressed","2077.41*","747.49 ","562.69 ","1642.90 ","897.13 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","201 ","suppressed","suppressed","suppressed","suppressed","148 ","suppressed","suppressed","39.68 ","suppressed","suppressed","suppressed","suppressed","14.00 ","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","1,003 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","904 ","195.31 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","191.93 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","43.8% ","suppressed","suppressed","45.5% ","43.3% ","42.8% ","52.4% ","43.0% ","2.27% ","suppressed","suppressed","2.98% ","4.89% ","3.16% ","8.76% ","2.48% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","7,432 ","suppressed","suppressed","12,871 ","5,618 ","6,919 ","11,601 ","6,795 ","502.08 ","suppressed","suppressed","2374.82 ","607.70 ","557.25 ","1875.51 ","447.16 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","14,345 ","suppressed","suppressed","suppressed","10,413 ","14,053 ","suppressed","13,252 ","1279.10 ","suppressed","suppressed","suppressed","1464.15 ","1355.88 ","suppressed","1087.56 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","15,454 ","suppressed","suppressed","23,762 ","9,459 ","14,284 ","16,875 ","15,258 ","1736.45 ","suppressed","suppressed","3511.25 ","1389.23 ","1344.11 ","3285.23 ","1939.91 "

