"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,525 ","suppressed","suppressed","4,409 ","4,826 ","4,051 ","4,715 ","4,437 ","386.49 ","suppressed","suppressed","692.51 ","834.74 ","219.91 ","882.55 ","379.05 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","3,192 ","suppressed","suppressed","5,247 ","2,050 ","3,405 ","suppressed","3,168 ","242.89 ","suppressed","suppressed","473.04 ","569.56 ","240.80 ","suppressed","243.91 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","22.4% ","suppressed","suppressed","32.2% ","19.3% ","21.0% ","33.6% ","21.0% ","1.41% ","suppressed","suppressed","4.19% ","3.16% ","1.37% ","5.95% ","1.31% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.4% ","suppressed","suppressed","31.8% ","25.9% ","25.7% ","33.2% ","26.5% ","2.47% ","suppressed","suppressed","5.63% ","4.51% ","1.28% ","6.17% ","2.14% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","18.8% ","suppressed","suppressed","32.9% ","12.9% ","19.6% ","suppressed","18.6% ","1.46% ","suppressed","suppressed","6.10% ","3.23% ","1.57% ","suppressed","1.46% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.6% ","suppressed","19.9% ","15.0% ","18.4% ","19.1% ","20.4% ","18.4% ","1.15% ","suppressed","3.72% ","2.99% ","1.56% ","1.52% ","4.41% ","1.16% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","7.7%*","suppressed","suppressed","8.4%*","17.9%*","1.0%*","21.6%*","5.6%*","2.79%*","suppressed","suppressed","7.23%*","9.66%*","0.55%*","9.48%*","2.89%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","60.4% ","0% ","0% ","35.2%*","54.7% ","75.1% ","3.5%*","69.0% ","6.72% ","0% ","0% ","11.23%*","10.68% ","10.34% ","2.04%*","7.54% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","19.0% ","suppressed","19.9% ","16.9% ","16.0% ","22.2% ","20.4% ","18.3% ","2.19% ","suppressed","3.72% ","2.21% ","2.29% ","4.12% ","4.57% ","2.50% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.4% ","suppressed","suppressed","suppressed","20.9% ","18.2% ","suppressed","18.4% ","1.23% ","suppressed","suppressed","suppressed","1.83% ","1.43% ","suppressed","1.24% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","96.1% ","100% ","88.1% ","94.2% ","94.8% ","97.3% ","91.4% ","96.8% ","1.21% ","0% ","11.50% ","3.71% ","2.78% ","1.46% ","4.79% ","1.20% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,000 ","1,894 ","2,373 ","2,538 ","2,411 ","1,782 ","2,372 ","1,960 ","101.53 ","350.44 ","361.19 ","216.79 ","266.38 ","118.00 ","232.25 ","108.50 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,164 ","suppressed","3,385 ","5,114 ","5,131 ","3,467 ","4,163 ","4,164 ","240.37 ","suppressed","648.98 ","534.36 ","513.04 ","232.38 ","579.55 ","262.96 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","52.7% ","suppressed","suppressed","58.5% ","49.2% ","51.7% ","63.0% ","51.3% ","4.13% ","suppressed","suppressed","12.05% ","8.77% ","5.65% ","8.33% ","4.56% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","28 ","26 ","27 ","26 ","29 ","27 ","27 ","28 ","1.28 ","2.22 ","3.92 ","1.26 ","3.31 ","1.74 ","1.80 ","1.46 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","21.3% ","suppressed","suppressed","20.9% ","20.1% ","21.3% ","26.3% ","21.0% ","0.59% ","suppressed","suppressed","0.62% ","0.15% ","0.83% ","3.32% ","0.58% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","46.3% ","suppressed","suppressed","36.1%*","46.5% ","51.1% ","23.1% ","49.4% ","3.99% ","suppressed","suppressed","12.38%*","8.57% ","5.44% ","5.88% ","4.40% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","96.9% ","90.8% ","85.0% ","87.3% ","98.9% ","98.5% ","88.8% ","97.8% ","0.96% ","9.50% ","10.97% ","6.86% ","0.84% ","0.77% ","5.38% ","0.87% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","96.7% ","100% ","suppressed","92.2% ","99.3% ","97.4% ","88.7% ","98.0% ","1.27% ","0% ","suppressed","5.17% ","0.69% ","1.85% ","6.03% ","1.12% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,897 ","suppressed","7,530 ","5,210 ","5,009 ","4,581 ","6,898 ","4,692 ","182.21 ","suppressed","390.57 ","354.46 ","353.86 ","235.15 ","387.29 ","189.12 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,231 ","12,328 ","9,946 ","9,415 ","9,072 ","8,834 ","11,379 ","8,922 ","291.36 ","1491.87 ","1515.39 ","673.31 ","551.30 ","408.94 ","872.71 ","303.87 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","56.5% ","suppressed","suppressed","69.6% ","75.1% ","49.0% ","56.1% ","56.6% ","4.41% ","suppressed","suppressed","7.78% ","6.55% ","6.07% ","8.38% ","4.82% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","65.1% ","0% ","suppressed","40.4%*","66.2% ","76.1% ","13.5%*","70.8% ","4.98% ","0% ","suppressed","12.69%*","9.12% ","6.68% ","7.06%*","5.14% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","12.0% ","suppressed","suppressed","10.2%*","11.6%*","12.1%*","15.0%*","11.7%*","3.36% ","suppressed","suppressed","5.60%*","6.06%*","4.78%*","6.00%*","3.68%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.2%*","suppressed","0% ","0% ","0.0%*","0.8%*","6.9%*","0.6%*","0.58%*","suppressed","0% ","0% ","0.05%*","0.45%*","4.90%*","0.31%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.8% ","suppressed","suppressed","20.2%*","13.2%*","34.5% ","20.7%*","28.6% ","4.34% ","suppressed","suppressed","6.67%*","5.01%*","6.22% ","6.46%*","4.76% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.4%*","0% ","3.1%*","0% ","0% ","suppressed","1.3%*","2.6%*","2.03%*","0% ","2.38%*","0% ","0% ","suppressed","1.15%*","2.25%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","36.8% ","0% ","suppressed","28.1%*","49.8% ","37.3% ","7.6%*","40.1% ","4.30% ","0% ","suppressed","9.73%*","7.66% ","6.08% ","3.98%*","4.76% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","19.7% ","suppressed","suppressed","41.5% ","25.4% ","11.7% ","48.5% ","16.5% ","3.01% ","suppressed","suppressed","9.46% ","7.45% ","3.36% ","8.69% ","3.06% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","61.1% ","suppressed","suppressed","64.1% ","83.4% ","52.2% ","39.8% ","64.5% ","4.62% ","suppressed","suppressed","13.83% ","6.16% ","5.81% ","11.87% ","4.77% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","74.5% ","suppressed","suppressed","67.9% ","71.6% ","87.2% ","18.6%*","80.0% ","4.74% ","suppressed","suppressed","16.97% ","8.74% ","4.61% ","10.48%*","4.66% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.6% ","suppressed","suppressed","17.0%*","3.5%*","10.1%*","16.5%*","8.5%*","2.75% ","suppressed","suppressed","9.40%*","1.89%*","4.63%*","7.85%*","2.95%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.4%*","0% ","suppressed","0% ","0.1%*","1.4%*","suppressed","0.9%*","0.82%*","0% ","suppressed","0% ","0.10%*","1.12%*","suppressed","0.65%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.4% ","suppressed","suppressed","18.9%*","13.0%*","35.8% ","36.6%*","25.9% ","4.60% ","suppressed","suppressed","10.21%*","5.92%*","6.50% ","15.25%*","4.63% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","0.6%*","0% ","suppressed","0% ","0% ","0.4%*","2.6%*","0.2%*","0.32%*","0% ","suppressed","0% ","0% ","0.42%*","1.85%*","0.24%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","45.6% ","suppressed","suppressed","43.5%*","59.7% ","45.5% ","7.4%*","51.6% ","4.72% ","suppressed","suppressed","18.58%*","8.77% ","5.75% ","4.62%*","5.04% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","15.6% ","suppressed","suppressed","20.5%*","23.7%*","6.7%*","32.4%*","12.9% ","3.02% ","suppressed","suppressed","8.50%*","7.38%*","2.47%*","10.72%*","3.08% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","49.5% ","suppressed","72.3% ","54.4% ","51.4% ","46.2% ","62.3% ","47.8% ","4.33% ","suppressed","14.09% ","11.41% ","8.57% ","6.14% ","8.29% ","4.78% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","45 ","suppressed","suppressed","46 ","42 ","42 ","60 ","42 ","2.02 ","suppressed","suppressed","4.95 ","2.89 ","2.78 ","6.87 ","1.98 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","22.0% ","suppressed","suppressed","20.6% ","20.1% ","22.4% ","25.1% ","21.7% ","0.55% ","suppressed","suppressed","0.45% ","0.16% ","0.74% ","2.98% ","0.55% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","50.7% ","suppressed","suppressed","41.5% ","45.4% ","56.8% ","29.0% ","53.6% ","4.03% ","suppressed","suppressed","11.56% ","8.50% ","5.38% ","7.13% ","4.38% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","2.8%*","suppressed","suppressed","suppressed","0.3%*","2.0%*","10.%*","1.9%*","1.03%*","suppressed","suppressed","suppressed","0.28%*","1.18%*","5.72%*","0.87%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","6.9% ","suppressed","suppressed","8.1%*","1.8%*","8.2%*","12.0%*","6.2%*","1.99% ","suppressed","suppressed","4.39%*","1.12%*","3.16%*","5.08%*","2.14%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","193 ","suppressed","suppressed","suppressed","suppressed","223 ","suppressed","209 ","20.83 ","suppressed","suppressed","suppressed","suppressed","14.69 ","suppressed","13.86 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","484 ","suppressed","suppressed","suppressed","suppressed","364 ","suppressed","340 ","119.60 ","suppressed","suppressed","suppressed","suppressed","44.13 ","suppressed","39.17 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.9% ","26.1% ","22.3% ","23.4% ","20.1% ","20.5% ","25.4% ","20.4% ","0.45% ","3.37% ","2.43% ","1.26% ","0.39% ","0.68% ","1.55% ","0.46% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","89.6% ","suppressed","76.7% ","81.3% ","95.3% ","91.3% ","70.8% ","92.1% ","2.20% ","suppressed","13.57% ","7.67% ","1.79% ","3.07% ","8.89% ","2.14% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","18.3% ","suppressed","suppressed","40.8%*","13.2%*","15.9%*","22.5% ","17.7% ","3.77% ","suppressed","suppressed","12.43%*","5.60%*","5.51%*","6.05% ","4.21% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","234 ","suppressed","suppressed","suppressed","189 ","236 ","suppressed","212 ","33.13 ","suppressed","suppressed","suppressed","13.90 ","49.98 ","suppressed","36.41 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","57.0% ","suppressed","suppressed","64.9% ","78.4% ","49.1% ","45.6% ","58.5% ","4.10% ","suppressed","suppressed","9.39% ","5.79% ","5.76% ","8.39% ","4.52% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","84.8% ","suppressed","62.5% ","76.6% ","89.1% ","87.6% ","59.8% ","88.2% ","3.03% ","suppressed","12.38% ","8.94% ","4.02% ","4.49% ","8.45% ","3.20% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","96.8% ","93.3% ","96.9% ","95.1% ","91.9% ","99.3% ","92.5% ","97.2% ","1.29% ","7.37% ","3.22% ","2.93% ","4.63% ","0.50% ","3.94% ","1.37% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,092 ","suppressed","suppressed","4,285 ","4,694 ","3,863 ","4,538 ","4,059 ","254.67 ","suppressed","suppressed","391.23 ","674.06 ","304.24 ","661.61 ","267.84 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","7,214 ","suppressed","suppressed","8,425 ","8,411 ","6,918 ","6,537*","7,287 ","596.70 ","suppressed","suppressed","1112.42 ","1020.35 ","781.81 ","2133.50*","615.25 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,248 ","suppressed","suppressed","9,817 ","9,665 ","7,126 ","9,397 ","8,141 ","500.31 ","suppressed","suppressed","1202.76 ","978.81 ","587.65 ","754.56 ","542.92 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","250 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","0.00 ","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","43.4% ","48.1% ","49.3% ","39.5% ","39.5% ","45.1% ","46.7% ","43.1% ","1.42% ","3.95% ","3.01% ","1.93% ","1.77% ","2.13% ","2.74% ","1.53% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,293 ","suppressed","suppressed","9,734 ","9,170 ","9,037 ","12,873 ","9,023 ","396.35 ","suppressed","suppressed","878.54 ","993.45 ","474.57 ","1020.63 ","410.28 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,697 ","18,638 ","suppressed","20,587 ","17,588 ","17,070 ","21,500 ","17,258 ","924.91 ","1444.99 ","suppressed","1888.76 ","1615.87 ","1296.07 ","1602.43 ","993.71 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,165 ","suppressed","suppressed","20,129 ","17,197 ","18,751 ","17,057 ","18,277 ","780.67 ","suppressed","suppressed","1899.05 ","1500.01 ","950.78 ","2831.00 ","799.44 "

