"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,830 ","suppressed","suppressed","4,309 ","6,419 ","5,231 ","3,709 ","5,505 ","485.50 ","suppressed","suppressed","489.53 ","1057.54 ","911.44 ","652.27 ","637.42 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,206 ","suppressed","suppressed","suppressed","4,592 ","4,126 ","suppressed","4,245 ","389.33 ","suppressed","suppressed","suppressed","363.83 ","480.36 ","suppressed","393.42 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","26.3% ","suppressed","suppressed","29.2% ","29.6% ","25.5% ","24.3% ","26.5% ","1.83% ","suppressed","suppressed","2.62% ","2.76% ","2.53% ","4.93% ","1.97% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","29.9% ","suppressed","suppressed","28.8% ","35.8% ","28.7% ","26.9% ","31.3% ","3.04% ","suppressed","suppressed","3.40% ","5.45% ","5.78% ","4.84% ","3.81% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","24.6% ","suppressed","suppressed","suppressed","25.6% ","24.8% ","suppressed","25.0% ","2.20% ","suppressed","suppressed","suppressed","2.18% ","2.78% ","suppressed","2.21% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","16.5% ","suppressed","16.0% ","13.7% ","15.3% ","17.4% ","16.5% ","16.5% ","1.06% ","suppressed","4.56% ","3.42% ","1.68% ","1.45% ","3.00% ","1.14% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","3.9%*","suppressed","suppressed","0% ","suppressed","0% ","22.9%*","0.9%*","1.70%*","suppressed","suppressed","0% ","suppressed","0% ","10.33%*","0.60%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","67.7% ","suppressed","0% ","22.4%*","61.2% ","83.9% ","10.8%*","76.7% ","5.08% ","suppressed","0% ","11.11%*","10.42% ","4.99% ","7.69%*","4.98% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","15.6% ","suppressed","16.0% ","14.1% ","13.1% ","19.6% ","15.7% ","15.5% ","1.57% ","suppressed","4.56% ","3.97% ","2.72% ","1.98% ","2.87% ","1.82% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","17.0% ","suppressed","suppressed","suppressed","17.1% ","17.0% ","suppressed","16.8% ","1.35% ","suppressed","suppressed","suppressed","2.12% ","1.60% ","suppressed","1.34% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","97.0% ","96.6% ","96.6% ","100% ","99.4% ","95.6% ","97.7% ","96.8% ","1.21% ","3.52% ","3.25% ","0% ","0.39% ","2.05% ","1.71% ","1.38% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,254 ","2,251 ","2,320 ","3,002 ","2,609 ","1,975 ","2,523 ","2,208 ","85.30 ","380.66 ","342.89 ","381.12 ","148.04 ","102.57 ","235.07 ","90.40 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,232 ","suppressed","suppressed","4,199 ","5,205 ","4,058 ","3,899 ","4,274 ","202.27 ","suppressed","suppressed","724.51 ","324.77 ","274.69 ","536.35 ","216.36 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","49.9% ","suppressed","62.0% ","67.5% ","45.5% ","47.0% ","60.6% ","48.3% ","4.56% ","suppressed","12.37% ","8.78% ","6.86% ","6.71% ","7.50% ","5.09% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","27 ","suppressed","33 ","29 ","28 ","26 ","32 ","26 ","0.68 ","suppressed","4.28 ","1.10 ","1.24 ","0.87 ","2.25 ","0.67 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.6% ","suppressed","20% ","24.0% ","17.7% ","20.9% ","23.9% ","20.3% ","1.28% ","suppressed","0.00% ","3.99% ","1.07% ","1.78% ","3.08% ","1.37% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","40.0% ","suppressed","16.4%*","24.4%*","38.1% ","45.6% ","29.1% ","41.7% ","5.17% ","suppressed","8.37%*","8.33%*","7.26% ","7.67% ","6.69% ","5.82% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","95.9% ","83.1% ","100% ","88.2% ","94.3% ","98.0% ","89.5% ","97.1% ","1.17% ","10.82% ","0% ","7.01% ","2.71% ","1.00% ","4.79% ","1.03% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","97.4% ","suppressed","100% ","100% ","97.9% ","98.7% ","87.6% ","98.6% ","0.90% ","suppressed","0% ","0% ","1.30% ","0.69% ","6.44% ","0.56% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,727 ","5,846 ","4,310 ","5,511 ","4,560 ","4,685 ","5,047 ","4,676 ","160.91 ","849.29 ","607.58 ","425.80 ","221.61 ","233.85 ","432.80 ","174.42 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,547 ","suppressed","suppressed","8,953 ","8,605 ","8,556 ","8,628 ","8,538 ","338.85 ","suppressed","suppressed","1509.78 ","496.59 ","423.06 ","1141.64 ","354.32 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","62.0% ","suppressed","suppressed","78.2% ","78.4% ","54.8% ","58.7% ","62.6% ","4.60% ","suppressed","suppressed","8.81% ","5.02% ","7.30% ","8.82% ","5.17% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","53.0% ","0% ","suppressed","32.1%*","35.2% ","70.7% ","39.3% ","55.3% ","6.35% ","0% ","suppressed","10.93%*","8.13% ","7.47% ","11.46% ","6.98% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.0% ","suppressed","suppressed","1.0%*","4.0%*","8.6%*","7.3%*","6.9%*","2.02% ","suppressed","suppressed","1.02%*","2.13%*","3.27%*","3.74%*","2.28%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.4%*","suppressed","0% ","1.1%*","7.8%*","0% ","suppressed","2.3%*","1.11%*","suppressed","0% ","1.10%*","4.25%*","0% ","suppressed","1.23%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","23.8% ","suppressed","suppressed","10.4%*","8.8%*","30.6% ","23.0%*","24.0% ","4.53% ","suppressed","suppressed","6.43%*","2.87%*","7.36% ","8.30%*","5.12% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","4.8%*","suppressed","0% ","9.3%*","0.9%*","5.9%*","7.9%*","4.2%*","1.75%*","suppressed","0% ","6.92%*","0.83%*","2.79%*","4.74%*","1.88%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","32.9% ","0% ","suppressed","25.1%*","27.6% ","38.8% ","23.1%*","34.6% ","5.24% ","0% ","suppressed","8.78%*","5.95% ","8.05% ","8.03%*","5.92% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.1% ","suppressed","suppressed","53.1% ","50.8% ","16.0% ","35.7% ","28.0% ","3.86% ","suppressed","suppressed","10.81% ","8.17% ","3.54% ","7.93% ","4.26% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","60.4% ","suppressed","suppressed","68.4% ","76.8% ","58.5% ","41.5% ","62.8% ","4.84% ","suppressed","suppressed","19.53% ","6.15% ","6.64% ","9.26% ","5.21% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","50.5% ","suppressed","suppressed","19.1%*","41.6% ","62.9% ","suppressed","52.1% ","6.99% ","suppressed","suppressed","12.62%*","9.33% ","8.62% ","suppressed","7.42% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.9%*","suppressed","suppressed","0% ","1.7%*","9.8%*","13.6%*","7.2%*","2.46%*","suppressed","suppressed","0% ","1.15%*","3.76%*","6.99%*","2.61%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.2%*","suppressed","0% ","1.8%*","1.5%*","0% ","24.5%*","0.5%*","1.33%*","suppressed","0% ","1.91%*","1.11%*","0% ","9.90%*","0.31%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","26.2% ","suppressed","suppressed","29.8%*","18.3%*","28.5% ","20.4%*","26.9% ","4.60% ","suppressed","suppressed","19.56%*","6.03%*","6.29% ","9.22%*","5.06% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","2.3%*","0% ","0% ","0% ","1.7%*","3.2%*","0% ","2.6%*","0.93%*","0% ","0% ","0% ","1.54%*","1.44%*","0% ","1.04%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","30.5% ","0% ","suppressed","13.1%*","32.0% ","36.8% ","12.8%*","32.7% ","5.11% ","0% ","suppressed","8.32%*","7.35% ","7.10% ","6.45%*","5.59% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.9% ","suppressed","suppressed","55.4%*","44.8% ","21.7% ","28.7% ","30.1% ","4.61% ","suppressed","suppressed","20.16%*","8.36% ","5.21% ","8.29% ","5.09% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","50.2% ","suppressed","62.0% ","66.4% ","46.9% ","47.0% ","61.1% ","48.4% ","4.61% ","suppressed","12.37% ","9.00% ","6.93% ","6.78% ","7.51% ","5.14% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","47 ","suppressed","60 ","50 ","52 ","43 ","55 ","45 ","1.84 ","suppressed","11.53 ","6.84 ","3.27 ","2.19 ","6.41 ","1.81 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.8% ","suppressed","20% ","23.2% ","18.8% ","22.2% ","24.9% ","21.5% ","1.43% ","suppressed","0.00% ","3.80% ","1.14% ","2.03% ","3.54% ","1.52% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","38.1% ","suppressed","16.4%*","25.2%*","37.5% ","42.8% ","27.3% ","39.8% ","5.30% ","suppressed","8.37%*","8.51%*","7.07% ","8.00% ","6.45% ","5.98% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","2.9%*","suppressed","10.6%*","0.3%*","0% ","suppressed","6.5%*","2.3%*","1.62%*","suppressed","6.79%*","0.26%*","0% ","suppressed","3.35%*","1.81%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","7.4% ","suppressed","13.0%*","10.3%*","5.3%*","6.6%*","16.9%*","5.9%*","1.79% ","suppressed","9.05%*","5.42%*","2.89%*","2.44%*","5.72%*","1.80%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","160 ","suppressed","159 ","suppressed","suppressed","suppressed","suppressed","suppressed","10.55 ","suppressed","9.68 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,216 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","1,347 ","291.29 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","371.16 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.4% ","24.8% ","20.7% ","22.7% ","19.8% ","21.7% ","23.0% ","21.2% ","0.69% ","3.36% ","1.48% ","1.50% ","0.71% ","1.06% ","1.39% ","0.76% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","83.6% ","80.9% ","73.2% ","83.0% ","84.9% ","84.5% ","81.2% ","84.0% ","2.77% ","9.74% ","11.43% ","9.64% ","4.68% ","3.83% ","5.88% ","3.07% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","15.2% ","suppressed","11.8%*","2.5%*","19.8% ","16.5% ","6.8%*","16.5% ","3.04% ","suppressed","10.99%*","1.57%*","5.52% ","4.58% ","5.20%*","3.45% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","157 ","suppressed","suppressed","suppressed","159 ","156*","suppressed","158 ","34.49 ","suppressed","suppressed","suppressed","21.15 ","52.24*","suppressed","36.57 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","61.8% ","suppressed","53.9% ","76.1% ","78.5% ","56.4% ","54.5% ","62.9% ","4.34% ","suppressed","12.89% ","10.26% ","4.61% ","6.81% ","7.48% ","4.86% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","81.4% ","suppressed","86.4% ","76.0% ","82.3% ","82.7% ","80.6% ","81.5% ","3.44% ","suppressed","6.65% ","11.25% ","5.56% ","4.87% ","5.58% ","3.87% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","85.3% ","88.7% ","90.1% ","78.3% ","81.5% ","87.1% ","79.5% ","86.3% ","6.21% ","10.82% ","8.27% ","9.06% ","6.84% ","9.95% ","7.00% ","7.15% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,538 ","suppressed","suppressed","4,841 ","5,374 ","4,121 ","4,579 ","4,531 ","239.93 ","suppressed","suppressed","1073.67 ","544.05 ","260.11 ","651.13 ","257.80 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,004 ","suppressed","suppressed","9,810 ","11,512 ","8,034 ","9,992 ","8,824 ","567.66 ","suppressed","suppressed","1553.06 ","1315.59 ","714.62 ","1354.20 ","617.68 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,925 ","suppressed","11,875 ","suppressed","10,240 ","8,242 ","15,179 ","8,456 ","668.79 ","suppressed","2279.00 ","suppressed","1082.30 ","674.96 ","4252.13 ","597.24 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","42.9% ","50.9% ","39.2% ","45.7% ","37.5% ","44.4% ","45.4% ","42.5% ","1.53% ","7.00% ","3.93% ","6.26% ","2.10% ","2.04% ","4.26% ","1.65% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,527 ","suppressed","suppressed","9,287 ","8,025 ","10,488 ","8,492 ","9,691 ","510.76 ","suppressed","suppressed","2095.66 ","709.00 ","695.42 ","1508.60 ","535.67 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","16,947 ","suppressed","suppressed","20,686 ","17,592 ","16,888 ","16,316 ","17,048 ","1030.15 ","suppressed","suppressed","2794.22 ","2022.87 ","1399.68 ","2350.30 ","1131.89 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","17,932 ","suppressed","suppressed","14,117*","15,015 ","19,482 ","16,803 ","18,022 ","1267.82 ","suppressed","suppressed","4681.50*","1747.13 ","1585.00 ","3438.00 ","1338.08 "

