"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","19,677 ","suppressed","suppressed","suppressed","21,722 ","18,396 ","suppressed","19,774 ","887.85 ","suppressed","suppressed","suppressed","1732.95 ","860.27 ","suppressed","941.64 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","5,052 ","suppressed","suppressed","7,919 ","4,010 ","5,012 ","6,836 ","4,675 ","514.98 ","suppressed","suppressed","1182.99 ","876.90 ","557.92 ","1619.00 ","505.91 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,998 ","suppressed","suppressed","7,488 ","5,399 ","5,882 ","6,253*","5,899 ","831.45 ","suppressed","suppressed","1034.39 ","1119.37 ","1546.09 ","2041.71*","837.30 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,460 ","suppressed","suppressed","suppressed","3,163*","4,708 ","suppressed","4,058 ","571.71 ","suppressed","suppressed","suppressed","1011.17*","482.57 ","suppressed","543.30 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","25.8% ","suppressed","suppressed","38.5% ","18.8% ","27.6% ","35.6% ","23.8% ","2.59% ","suppressed","suppressed","4.90% ","3.83% ","2.98% ","7.71% ","2.55% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","31.0% ","suppressed","suppressed","36.3% ","26.2% ","33.7% ","32.3%*","30.5% ","4.09% ","suppressed","suppressed","4.82% ","5.07% ","7.28% ","10.32%*","3.99% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","22.7% ","suppressed","59.6% ","suppressed","14.6% ","25.6% ","suppressed","20.5% ","2.91% ","suppressed","0.89% ","suppressed","4.13% ","2.93% ","suppressed","2.78% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.2% ","17.3%*","24.2% ","15.1% ","16.3% ","20.4% ","18.1% ","18.3% ","1.11% ","5.90%*","5.89% ","2.88% ","1.77% ","1.44% ","3.38% ","1.14% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","8.8%*","suppressed","suppressed","suppressed","11.7%*","0.4%*","25.3%*","5.3%*","3.56%*","suppressed","suppressed","suppressed","7.29%*","0.36%*","12.42%*","3.31%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","61.5% ","suppressed","suppressed","35.4%*","62.1% ","74.1% ","38.1%*","66.5% ","6.27% ","suppressed","suppressed","13.50%*","11.74% ","8.79% ","13.93%*","6.79% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.0% ","suppressed","suppressed","13.7% ","15.1% ","18.0% ","15.4% ","16.2% ","1.46% ","suppressed","suppressed","3.26% ","2.25% ","1.68% ","3.56% ","1.47% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","20.0% ","suppressed","suppressed","suppressed","17.2% ","21.4% ","suppressed","19.5% ","1.77% ","suppressed","suppressed","suppressed","2.67% ","1.93% ","suppressed","1.72% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","80.9% ","84.9% ","90.6% ","90.5% ","67.7% ","90.6% ","88.5% ","79.3% ","6.63% ","10.49% ","5.09% ","5.47% ","14.75% ","3.21% ","4.96% ","7.91% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","1,825 ","suppressed","1,740 ","2,857 ","1,483 ","1,711 ","2,361 ","1,657 ","124.41 ","suppressed","173.44 ","516.01 ","113.99 ","138.14 ","382.32 ","93.94 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,280 ","suppressed","suppressed","4,931 ","2,770 ","3,261 ","4,948 ","3,053 ","214.54 ","suppressed","suppressed","885.20 ","276.38 ","251.80 ","631.47 ","205.00 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","64.5% ","75.0% ","67.8% ","48.9% ","73.9% ","56.2% ","65.0% ","64.4% ","5.55% ","14.00% ","15.92% ","13.71% ","9.30% ","7.90% ","9.70% ","6.41% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","28 ","29 ","25 ","27 ","25 ","27 ","26 ","1.79 ","1.78 ","2.22 ","3.34 ","3.59 ","1.43 ","1.76 ","2.16 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","19.3% ","suppressed","suppressed","25.0% ","18.5% ","17.8% ","23.2% ","18.7% ","0.84% ","suppressed","suppressed","4.03% ","1.28% ","0.92% ","2.48% ","0.85% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","28.4% ","suppressed","26.0%*","31.4%*","21.1%*","40.5% ","21.1%*","30.0% ","5.11% ","suppressed","15.91%*","12.51%*","8.11%*","8.05% ","8.40%*","5.98% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","92.8% ","84.9% ","83.5% ","96.4% ","90.9% ","96.6% ","89.1% ","93.8% ","2.68% ","9.03% ","9.61% ","3.00% ","6.74% ","1.66% ","4.44% ","3.23% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","94.1% ","suppressed","suppressed","91.1% ","94.6% ","98.0% ","76.1% ","96.1% ","2.08% ","suppressed","suppressed","7.93% ","3.31% ","1.20% ","10.07% ","1.87% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,428 ","5,181 ","5,603 ","4,663 ","4,220 ","4,204 ","5,253 ","4,205 ","232.26 ","569.44 ","925.25 ","517.46 ","590.31 ","202.37 ","405.23 ","281.97 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","7,957 ","10,566 ","9,717 ","8,451 ","7,552 ","8,151 ","9,287 ","7,841 ","478.59 ","977.81 ","263.22 ","624.86 ","785.90 ","413.27 ","587.33 ","506.35 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","37.3% ","45.3%*","33.1%*","57.9% ","21.9%*","43.6% ","48.9% ","34.0% ","5.33% ","14.35%*","15.82%*","12.92% ","7.87%*","8.39% ","9.98% ","6.12% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","53.3% ","suppressed","suppressed","suppressed","60.2% ","77.4% ","12.0%*","70.3% ","8.33% ","suppressed","suppressed","suppressed","14.91% ","8.97% ","6.60%*","7.57% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","20.2%*","suppressed","1.6%*","21.4%*","33.4%*","13.9% ","8.6%*","23.4%*","6.12%*","suppressed","1.65%*","10.13%*","14.79%*","3.68% ","4.75%*","7.56%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","6.1%*","11.0%*","37.2%*","8.1%*","suppressed","0.5%*","15.3%*","3.5%*","2.43%*","6.12%*","19.01%*","7.74%*","suppressed","0.31%*","7.59%*","2.09%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","26.4% ","7.1%*","19.6%*","8.0%*","31.0%*","34.0% ","11.4%*","30.7% ","4.90% ","5.11%*","9.44%*","4.00%*","11.65%*","6.83% ","3.76%*","6.21% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","10.0% ","32.8%*","8.4%*","suppressed","9.3%*","8.0%*","15.8%*","8.4% ","2.39% ","15.98%*","6.54%*","suppressed","4.19%*","2.45%*","7.22%*","2.24% "
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","19.9% ","1.9%*","12.7%*","13.8%*","13.2%*","33.8% ","5.9%*","23.9% ","4.66% ","1.89%*","9.66%*","7.24%*","6.55%*","9.00% ","3.16%*","5.82% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","17.4% ","43.5%*","20.5%*","44.1%*","8.7%*","9.8%*","43.1% ","10.1% ","3.51% ","14.43%*","13.81%*","14.34%*","3.73%*","3.47%*","10.08% ","2.49% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","31.6% ","suppressed","suppressed","55.6% ","18.9%*","39.6% ","66.4% ","27.8% ","6.84% ","suppressed","suppressed","14.70% ","8.55%*","8.18% ","10.69% ","6.98% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","70.8% ","suppressed","suppressed","suppressed","75.5% ","83.7% ","suppressed","79.0% ","6.93% ","suppressed","suppressed","suppressed","10.99% ","6.96% ","suppressed","6.07% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.8%*","0% ","0% ","33.2%*","8.0%*","10.4%*","10.4%*","9.8%*","3.23%*","0% ","0% ","14.09%*","5.05%*","3.29%*","7.87%*","3.48%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","0.6%*","0% ","0% ","suppressed","0.6%*","0.2%*","1.4%*","0.5%*","0.32%*","0% ","0% ","suppressed","0.49%*","0.13%*","1.40%*","0.31%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","50.2% ","0% ","suppressed","2.6%*","64.2% ","44.8% ","8.3%*","54.8% ","9.70% ","0% ","suppressed","2.24%*","13.88% ","8.42% ","4.62%*","10.03% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","7.7%*","suppressed","suppressed","suppressed","8.3%*","5.0%*","13.6%*","7.1%*","2.62%*","suppressed","suppressed","suppressed","4.49%*","2.29%*","8.14%*","2.72%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.4% ","suppressed","suppressed","22.3%*","14.3%*","33.2% ","26.2%*","22.0% ","5.80% ","suppressed","suppressed","12.17%*","7.47%*","8.23% ","11.18%*","6.28% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","9.3% ","suppressed","suppressed","33.4%*","4.6%*","6.4%*","40.2%*","5.8%*","2.56% ","suppressed","suppressed","14.63%*","2.35%*","2.61%*","13.31%*","1.83%*"
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","66.5% ","68.8% ","75.3% ","67.8% ","71.0% ","59.5% ","76.1% ","64.5% ","5.41% ","15.24% ","16.17% ","11.18% ","9.69% ","7.76% ","8.36% ","6.35% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","46 ","49 ","54 ","56 ","42 ","47 ","53 ","44 ","1.69 ","2.55 ","5.30 ","6.96 ","2.14 ","2.71 ","3.85 ","1.73 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","19.7% ","suppressed","suppressed","suppressed","19.3% ","18.2% ","suppressed","19.2% ","0.81% ","suppressed","suppressed","suppressed","1.09% ","0.93% ","suppressed","0.82% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","29.5% ","0% ","23.0%*","30.6%*","24.8%*","40.2% ","19.2%*","31.7% ","5.27% ","0% ","16.00%*","12.51%*","9.02%*","8.10% ","8.38%*","6.20% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","6.6% ","27.9%*","18.1%*","7.5%*","6.1%*","1.5%*","19.7%*","3.8%*","1.89% ","15.78%*","10.02%*","6.69%*","2.86%*","0.68%*","7.84%*","1.38%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","25.4% ","32.3%*","19.0%*","18.6%*","30.7%*","21.3%*","22.6% ","26.0%*","6.96% ","12.01%*","10.03%*","8.29%*","14.87%*","7.42%*","6.46% ","8.30%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","339 ","482 ","464 ","suppressed","156 ","suppressed","451 ","215 ","46.93 ","21.57 ","38.61 ","suppressed","27.40 ","suppressed","29.81 ","45.85 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","874*","suppressed","suppressed","suppressed","1,342*","443 ","396 ","962*","328.30*","suppressed","suppressed","suppressed","408.48*","41.72 ","63.70 ","363.01*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.4% ","24.6% ","23.6% ","25.5% ","20.1% ","18.7% ","24.1% ","19.7% ","0.52% ","3.19% ","2.10% ","2.13% ","0.88% ","0.54% ","1.34% ","0.53% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","68.4% ","41.5%*","71.0% ","66.1% ","61.7% ","80.5% ","61.0% ","70.0% ","6.69% ","14.55%*","12.67% ","11.54% ","14.50% ","5.04% ","9.11% ","7.91% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","7.5% ","6.9%*","33.7%*","1.0%*","5.1%*","7.8%*","14.0%*","6.0%*","1.95% ","4.96%*","11.79%*","1.00%*","3.40%*","2.59%*","4.87%*","2.06%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","447*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","501*","181.24*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","259.60*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","35.2% ","53.6% ","39.0%*","56.4% ","20.6%*","41.7% ","52.0% ","31.6% ","5.20% ","14.59% ","16.71%*","11.48% ","7.85%*","7.72% ","9.18% ","5.85% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","62.3% ","35.8%*","48.6%*","31.1% ","66.7% ","72.7% ","38.2% ","67.5% ","5.89% ","13.77%*","16.86%*","8.44% ","12.10% ","5.78% ","8.43% ","6.63% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","80.1% ","suppressed","100% ","84.8% ","83.4% ","76.6% ","81.4% ","79.9% ","6.76% ","suppressed","0% ","9.08% ","10.25% ","11.40% ","10.85% ","7.46% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","3,947 ","suppressed","suppressed","suppressed","3,069 ","3,344 ","7,768*","3,243 ","494.20 ","suppressed","suppressed","suppressed","599.29 ","196.79 ","2794.80*","277.22 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","6,832 ","suppressed","suppressed","suppressed","5,607 ","5,825 ","suppressed","5,789 ","875.88 ","suppressed","suppressed","suppressed","1196.43 ","845.46 ","suppressed","715.28 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","6,559 ","suppressed","suppressed","suppressed","5,935 ","6,882 ","suppressed","6,302 ","856.70 ","suppressed","suppressed","suppressed","1309.18 ","857.06 ","suppressed","865.62 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","5,428 ","suppressed","suppressed","suppressed","5,840 ","suppressed","suppressed","5,746 ","556.23 ","suppressed","suppressed","suppressed","185.05 ","suppressed","suppressed","268.77 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","40.7% ","suppressed","28.6% ","43.2% ","42.3% ","39.2% ","42.8% ","40.4% ","1.96% ","suppressed","5.05% ","4.99% ","2.86% ","2.96% ","6.78% ","2.03% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,090 ","suppressed","suppressed","6,231 ","10,238 ","9,027 ","7,670 ","9,338 ","682.39 ","suppressed","suppressed","1172.48 ","1755.24 ","563.34 ","816.54 ","776.59 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,878 ","suppressed","suppressed","16,712 ","21,764 ","14,756 ","18,308 ","17,836 ","2037.11 ","suppressed","suppressed","1219.89 ","4692.07 ","795.35 ","1972.73 ","2232.08 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","15,781 ","suppressed","suppressed","17,307 ","16,054 ","15,010 ","21,433 ","15,664 ","1836.08 ","suppressed","suppressed","1648.13 ","3054.50 ","917.93 ","1973.76 ","1862.25 "

