"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,620 ","suppressed","suppressed","6,353 ","5,040 ","4,161 ","suppressed","4,700 ","347.38 ","suppressed","suppressed","1560.35 ","217.03 ","423.56 ","suppressed","370.72 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,888 ","suppressed","suppressed","6,524 ","4,588 ","3,856 ","suppressed","5,168 ","727.42 ","suppressed","suppressed","1717.89 ","293.30 ","951.03 ","suppressed","872.15 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,488 ","suppressed","suppressed","suppressed","5,337 ","4,210 ","suppressed","4,512 ","364.14 ","suppressed","suppressed","suppressed","294.54 ","458.73 ","suppressed","370.41 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","25.7% ","suppressed","suppressed","38.2% ","28.7% ","22.3% ","suppressed","25.7% ","1.78% ","suppressed","suppressed","7.48% ","1.66% ","2.03% ","suppressed","1.87% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","30.8% ","suppressed","suppressed","39.3% ","29.9% ","24.6% ","suppressed","31.8% ","3.83% ","suppressed","suppressed","8.24% ","3.70% ","3.46% ","suppressed","4.41% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","23.6% ","suppressed","suppressed","suppressed","28.1% ","22.0% ","suppressed","23.7% ","1.78% ","suppressed","suppressed","suppressed","1.43% ","2.23% ","suppressed","1.81% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.7% ","9.2%*","suppressed","14.4% ","17.6% ","23.3% ","9.4% ","20.4% ","0.92% ","4.55%*","suppressed","2.00% ","1.37% ","1.23% ","2.14% ","0.96% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","5.0%*","suppressed","0% ","18.3%*","2.1%*","0% ","suppressed","2.7%*","2.06%*","suppressed","0% ","11.85%*","1.22%*","0% ","suppressed","1.83%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","67.0% ","0% ","suppressed","10.2%*","60.3% ","85.9% ","suppressed","71.4% ","5.35% ","0% ","suppressed","6.44%*","9.78% ","5.98% ","suppressed","5.52% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.5% ","9.7%*","1.4%*","14.8% ","20.4% ","27.4% ","9.8% ","19.8% ","1.76% ","4.81%*","1.48%*","2.23% ","2.84% ","3.96% ","2.58% ","2.18% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","20.0% ","suppressed","suppressed","suppressed","16.2% ","22.8% ","suppressed","20.6% ","1.00% ","suppressed","suppressed","suppressed","1.61% ","1.12% ","suppressed","1.00% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","98.1% ","100% ","95.3% ","97.5% ","97.3% ","98.8% ","98.8% ","98.0% ","0.67% ","0% ","4.78% ","2.26% ","1.57% ","0.60% ","1.22% ","0.76% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,660 ","3,473 ","suppressed","3,367 ","2,645 ","2,178 ","3,236 ","2,519 ","130.97 ","302.58 ","suppressed","414.73 ","193.12 ","113.17 ","233.86 ","154.61 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,364 ","suppressed","suppressed","5,740 ","4,735 ","3,890 ","4,751 ","4,306 ","237.17 ","suppressed","suppressed","659.23 ","501.01 ","198.01 ","854.24 ","239.79 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","53.9% ","57.5% ","suppressed","68.4% ","61.9% ","43.3% ","57.3% ","53.3% ","4.48% ","11.23% ","suppressed","7.57% ","6.13% ","7.19% ","7.88% ","5.09% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","28 ","31 ","suppressed","30 ","29 ","24 ","30 ","27 ","0.99 ","4.17 ","suppressed","2.03 ","1.32 ","1.62 ","2.47 ","1.08 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.1% ","27.6% ","suppressed","21.7% ","20.1% ","18.1% ","25.2% ","19.0% ","0.77% ","1.64% ","suppressed","2.09% ","0.81% ","0.91% ","2.67% ","0.69% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","43.6% ","28.7%*","suppressed","31.9%*","31.2% ","55.5% ","49.6% ","42.5% ","4.67% ","11.11%*","suppressed","9.68%*","5.89% ","7.29% ","7.60% ","5.36% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","96.0% ","80.0% ","94.4% ","96.5% ","96.1% ","98.9% ","88.8% ","97.8% ","1.12% ","10.36% ","5.65% ","2.38% ","1.96% ","0.70% ","4.56% ","0.83% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","93.0% ","suppressed","95.8% ","100% ","93.8% ","96.2% ","73.6% ","96.0% ","2.83% ","suppressed","4.55% ","0% ","3.60% ","2.71% ","14.19% ","1.93% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,135 ","7,238 ","6,574 ","5,241 ","4,711 ","4,882 ","6,527 ","4,831 ","147.22 ","488.94 ","775.72 ","308.68 ","225.49 ","217.56 ","407.80 ","139.99 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,789 ","suppressed","13,161 ","12,232 ","9,200 ","9,161 ","12,010 ","9,531 ","476.25 ","suppressed","1020.50 ","1134.69 ","658.07 ","604.29 ","813.61 ","504.69 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","70.6% ","85.4% ","suppressed","74.4% ","73.8% ","66.2% ","75.1% ","69.5% ","3.69% ","8.63% ","suppressed","9.30% ","6.53% ","5.91% ","6.77% ","4.29% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","51.9% ","suppressed","suppressed","47.9%*","43.8% ","74.0% ","26.7%*","58.5% ","5.15% ","suppressed","suppressed","16.11%*","8.28% ","6.50% ","9.84%*","5.69% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","5.2%*","0% ","suppressed","suppressed","2.8%*","5.5%*","7.7%*","4.5%*","1.68%*","0% ","suppressed","suppressed","1.54%*","3.30%*","3.88%*","1.86%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","0.5%*","suppressed","0% ","0% ","0.3%*","0.5%*","1.1%*","0.4%*","0.29%*","suppressed","0% ","0% ","0.26%*","0.45%*","1.11%*","0.24%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","20.5% ","0% ","suppressed","16.8%*","22.8% ","24.2% ","8.8%*","23.3% ","3.20% ","0% ","suppressed","7.57%*","6.43% ","4.95% ","4.37%*","3.84% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","3.3%*","11.6%*","0% ","5.1%*","0.3%*","3.5%*","7.4%*","2.3%*","1.17%*","8.39%*","0% ","3.62%*","0.21%*","1.80%*","4.36%*","0.98%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","36.6% ","2.3%*","suppressed","35.7%*","32.4% ","49.0% ","20.0%*","40.6% ","4.32% ","2.43%*","suppressed","14.39%*","6.49% ","5.82% ","7.94%*","4.86% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","34.0% ","83.0% ","suppressed","38.8% ","41.5% ","17.2% ","55.1% ","28.9% ","3.84% ","8.75% ","suppressed","10.96% ","7.44% ","4.71% ","8.06% ","4.19% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","62.8% ","suppressed","suppressed","74.7% ","53.4% ","66.5% ","57.2% ","63.6% ","5.30% ","suppressed","suppressed","10.36% ","9.27% ","7.30% ","13.97% ","5.65% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","65.0% ","suppressed","suppressed","32.9%*","57.3% ","85.2% ","21.2%*","70.9% ","7.25% ","suppressed","suppressed","14.02%*","10.76% ","6.34% ","10.56%*","7.25% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","5.6%*","0% ","suppressed","0.7%*","9.3%*","3.5%*","10.3%*","4.9%*","1.97%*","0% ","suppressed","0.74%*","4.58%*","2.31%*","7.62%*","1.91%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","0.8%*","suppressed","0% ","0% ","0% ","1.0%*","1.7%*","0.6%*","0.48%*","suppressed","0% ","0% ","0% ","0.82%*","1.71%*","0.48%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","23.7% ","suppressed","suppressed","18.0%*","30.2% ","20.4%*","24.7%*","23.5% ","4.67% ","suppressed","suppressed","9.18%*","7.69% ","6.32%*","14.33%*","4.91% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","7.2%*","0% ","0% ","6.5%*","7.1%*","8.6%*","6.1%*","7.3%*","2.96%*","0% ","0% ","5.66%*","5.26%*","4.82%*","5.87%*","3.28%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","40.8% ","suppressed","0% ","24.6%*","30.6% ","56.6% ","12.1%*","45.1% ","6.49% ","suppressed","0% ","10.73%*","7.56% ","8.61% ","6.48%*","6.94% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","22.0% ","suppressed","suppressed","50.2% ","22.8%*","9.8%*","45.1% ","18.5% ","4.36% ","suppressed","suppressed","13.08% ","7.19%*","3.98%*","13.03% ","4.42% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","53.7% ","59.4% ","72.9% ","72.6% ","56.5% ","42.8% ","62.7% ","52.1% ","4.51% ","11.40% ","13.20% ","6.91% ","7.03% ","7.15% ","7.75% ","5.10% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","46 ","48 ","56 ","53 ","48 ","38 ","54 ","44 ","2.89 ","7.41 ","11.10 ","6.59 ","2.76 ","5.27 ","6.12 ","3.24 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","20.7% ","27.4% ","suppressed","26.9% ","21.6% ","18.2% ","27.5% ","19.4% ","0.87% ","1.91% ","suppressed","4.67% ","0.74% ","0.86% ","3.65% ","0.66% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","44.8% ","28.1%*","suppressed","26.9%*","37.8% ","57.6% ","43.9% ","45.0% ","4.47% ","11.12%*","suppressed","8.97%*","6.84% ","6.62% ","7.83% ","5.06% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","2.4%*","suppressed","suppressed","9.4%*","0% ","0% ","13.1%*","0.5%*","1.07%*","suppressed","suppressed","5.22%*","0% ","0% ","6.05%*","0.45%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","3.9% ","1.8%*","suppressed","3.1%*","7.6%*","1.5%*","4.0%*","3.8% ","0.96% ","1.84%*","suppressed","1.95%*","2.54%*","0.80%*","2.48%*","1.05% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,227*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","1,359*","375.71*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","434.78*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.2% ","23.9% ","23.5% ","23.8% ","23.1% ","18.9% ","25.3% ","20.6% ","0.51% ","1.88% ","3.59% ","1.94% ","0.74% ","0.55% ","2.10% ","0.46% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","93.6% ","80.5% ","80.3% ","92.3% ","92.2% ","97.8% ","84.3% ","95.3% ","1.47% ","10.96% ","14.02% ","3.79% ","2.71% ","0.94% ","6.30% ","1.22% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","11.7% ","14.7%*","0% ","11.1%*","20.8% ","7.2%*","11.0%*","11.8% ","2.56% ","8.88%*","0% ","5.73%*","6.22% ","3.19%*","5.28%*","2.87% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","500*","suppressed","suppressed","100 ","109 ","suppressed","suppressed","564*","276.91*","suppressed","suppressed","0.00 ","10.97 ","suppressed","suppressed","319.27*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","67.1% ","78.4% ","suppressed","74.4% ","66.1% ","65.4% ","71.5% ","66.3% ","3.82% ","10.87% ","suppressed","8.79% ","6.78% ","6.16% ","7.41% ","4.34% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","81.6% ","89.8% ","suppressed","71.2% ","87.9% ","84.7% ","72.7% ","83.2% ","3.44% ","6.09% ","suppressed","10.37% ","4.03% ","5.30% ","6.91% ","3.88% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","75.4% ","69.3% ","100% ","74.9% ","74.8% ","76.0% ","77.3% ","75.1% ","6.28% ","10.36% ","0% ","9.06% ","8.35% ","11.73% ","6.57% ","7.21% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,532 ","suppressed","suppressed","4,967 ","6,194 ","4,510 ","7,243 ","5,154 ","328.99 ","suppressed","suppressed","749.04 ","592.27 ","243.51 ","1191.37 ","289.49 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,577 ","suppressed","6,000 ","suppressed","10,028 ","8,227 ","suppressed","8,666 ","541.61 ","suppressed","510.00 ","suppressed","1434.28 ","547.45 ","suppressed","576.81 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,534 ","suppressed","6,672 ","11,108 ","11,795 ","8,674 ","suppressed","9,986 ","691.25 ","suppressed","618.19 ","2392.14 ","1716.57 ","415.70 ","suppressed","717.60 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","37.7% ","35.8% ","suppressed","36.1% ","39.1% ","37.5% ","35.7% ","38.0% ","1.28% ","6.08% ","suppressed","2.97% ","1.29% ","2.20% ","3.53% ","1.38% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,664 ","19,262 ","suppressed","9,628 ","8,805 ","8,836 ","14,572 ","8,715 ","439.85 ","1812.43 ","suppressed","1010.45 ","701.83 ","305.26 ","1386.36 ","348.80 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","16,832 ","suppressed","suppressed","17,945 ","16,941 ","16,289 ","20,890 ","16,487 ","713.40 ","suppressed","suppressed","2637.86 ","1557.76 ","796.85 ","2629.21 ","725.42 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,076 ","suppressed","suppressed","22,570 ","17,892 ","16,465 ","22,241 ","17,748 ","1075.24 ","suppressed","suppressed","3769.21 ","1915.23 ","810.25 ","2228.03 ","1149.96 "

