"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.C.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for single coverage at private-sector establishments that offer health insurance","2,041 ","suppressed","suppressed","2,005 ","1,515 ","2,593 ","1,941 ","2,086 ","306.00 ","suppressed","suppressed","375.75 ","330.89 ","614.27 ","476.10 ","382.49 "
"II.C.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for single coverage at private-sector establishments that offer health insurance","1,994 ","suppressed","suppressed","suppressed","1,039 ","2,215 ","suppressed","1,979 ","157.53 ","suppressed","suppressed","suppressed","242.30 ","168.31 ","suppressed","160.09 "
"II.C.3","Percent of total premiums contributed by employees enrolled in single coverage at establishments that offer health insurance","23.4% ","38.9% ","suppressed","26.0% ","15.5% ","25.1% ","25.6% ","23.1% ","1.78% ","6.82% ","suppressed","4.40% ","2.91% ","2.21% ","5.44% ","1.88% "
"II.C.3.a","Percent of total premiums for exclusive-provider plans contributed by employees enrolled in single coverage at establishments that offer health insurance","22.0% ","suppressed","suppressed","suppressed","suppressed","16.6% ","suppressed","21.7% ","3.08% ","suppressed","suppressed","suppressed","suppressed","1.86% ","suppressed","2.85% "
"II.C.3.b","Percent of total premiums for mixed-provider plans contributed by employees enrolled in single coverage at establishments that offer health insurance","24.6% ","48.0% ","suppressed","25.3% ","13.4% ","26.1% ","28.9% ","24.1% ","2.04% ","2.68% ","suppressed","5.93% ","3.04% ","2.38% ","7.29% ","2.14% "
"II.C.3.c","Percent of total premiums for any-provider plans contributed by employees enrolled in single coverage at establishments that offer health insurance","16.6% ","suppressed","2.8%*","suppressed","suppressed","suppressed","suppressed","16.6% ","4.46% ","suppressed","2.48%*","suppressed","suppressed","suppressed","suppressed","4.77% "
"II.C.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in single coverage at private sector establishments that offer health insurance","26.0% ","suppressed","suppressed","25.8% ","21.1% ","31.1% ","24.6% ","26.7% ","3.75% ","suppressed","suppressed","4.14% ","3.65% ","7.64% ","5.88% ","4.66% "
"II.C.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in single coverage at private sector establishments that offer health insurance","21.9% ","suppressed","suppressed","suppressed","11.8% ","23.6% ","suppressed","21.7% ","1.69% ","suppressed","suppressed","suppressed","3.17% ","1.62% ","suppressed","1.72% "
"II.C.4","Percent of employees enrolled in a health insurance plan that have single coverage","59.3% ","61.4% ","78.1% ","75.9% ","63.7% ","54.1% ","69.7% ","57.9% ","1.61% ","12.28% ","5.31% ","3.62% ","5.72% ","1.70% ","4.89% ","1.69% "
"II.C.4.a","Percent of employees enrolled in a health insurance plan that have single coverage that required no employee contribution","11.9% ","suppressed","suppressed","23.8%*","19.6%*","1.2%*","43.3% ","7.0%*","2.70% ","suppressed","suppressed","9.90%*","8.76%*","0.74%*","10.64% ","2.33%*"
"II.C.4.b","Percent of private-sector employees enrolled in a health insurance plan that have single coverage that are enrolled in a self-insured plan","60.8% ","suppressed","suppressed","24.3%*","54.7% ","78.9% ","9.3%*","68.9% ","5.10% ","suppressed","suppressed","10.45%*","10.95% ","7.68% ","4.14%*","5.85% "
"II.C.5","Percent of private-sector employees enrolled in a purchased health insurance plan that take single coverage","63.7% ","suppressed","78.5% ","74.1% ","63.3% ","54.1% ","69.6% ","61.3% ","2.52% ","suppressed","5.90% ","3.98% ","4.99% ","2.12% ","5.31% ","2.60% "
"II.C.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that take single coverage","56.7% ","suppressed","suppressed","82.2% ","64.0% ","54.2% ","70.6% ","56.5% ","2.19% ","suppressed","suppressed","6.55% ","9.76% ","2.06% ","6.67% ","2.22% "
"II.D.1","Average total family premium (in dollars) per enrolled employee at establishments that offer health insurance","25,311 ","suppressed","suppressed","27,981 ","24,084 ","25,755 ","23,343 ","25,467 ","914.03 ","suppressed","suppressed","1990.77 ","2146.87 ","1084.99 ","2877.17 ","955.82 "
"II.D.1.a","Average total family premium (in dollars) for exclusive-provider plans per enrolled employee at establishments that offer health insurance","23,443 ","suppressed","suppressed","27,464 ","suppressed","24,463 ","suppressed","23,743 ","1046.55 ","suppressed","suppressed","2622.68 ","suppressed","568.05 ","suppressed","989.35 "
"II.D.1.b","Average total family premium (in dollars) for mixed-provider plans per enrolled employee at establishments that offer health insurance","25,980 ","suppressed","27,114 ","30,067 ","26,007 ","26,065 ","25,359 ","26,025 ","1108.82 ","suppressed","1812.63 ","2783.31 ","1756.68 ","1313.78 ","3770.42 ","1155.72 "
"II.D.1.c","Average total family premium (in dollars) for any-provider plans per enrolled employee at establishments that offer health insurance","21,008 ","suppressed","suppressed","22,465 ","suppressed","22,124 ","suppressed","21,753 ","3079.09 ","suppressed","suppressed","1089.47 ","suppressed","1136.68 ","suppressed","3972.43 "
"II.D.1.d","Average total family premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","22,677 ","suppressed","suppressed","28,337 ","20,015 ","23,582 ","22,490 ","22,719 ","1133.36 ","suppressed","suppressed","2295.63 ","3703.38 ","893.63 ","3320.27 ","1164.60 "
"II.D.1.e","Average total family premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","26,599 ","suppressed","suppressed","suppressed","27,489 ","26,481 ","suppressed","26,583 ","1106.97 ","suppressed","suppressed","suppressed","758.93 ","1280.44 ","suppressed","1127.16 "
"II.D.2","Average total employee contribution (in dollars) per enrolled employee for family coverage at establishments that offer health insurance","8,073 ","suppressed","suppressed","16,239 ","5,207*","8,284 ","10,336 ","7,894 ","533.80 ","suppressed","suppressed","2518.97 ","1744.76*","451.40 ","2276.92 ","554.11 "
"II.D.2.a","Average total employee contribution (in dollars) for exclusive-provider plans per enrolled employee for family coverage at establishments that offer health insurance","8,767 ","suppressed","suppressed","suppressed","suppressed","8,717 ","suppressed","8,871 ","341.03 ","suppressed","suppressed","suppressed","suppressed","329.65 ","suppressed","335.32 "
"II.D.2.b","Average total employee contribution (in dollars) for mixed-provider plans per enrolled employee for family coverage at establishments that offer health insurance","7,998 ","suppressed","suppressed","18,767 ","3,895*","8,244 ","suppressed","7,728 ","663.68 ","suppressed","suppressed","3501.73 ","2085.54*","540.54 ","suppressed","684.89 "
"II.D.2.c","Average total employee contribution (in dollars) for any-provider plans per enrolled employee for family coverage at establishments that offer health insurance","7,272 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","7,458 ","936.44 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","1192.09 "
"II.D.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for family coverage at private-sector establishments that offer health insurance","8,943 ","suppressed","suppressed","suppressed","6,728 ","9,243 ","suppressed","8,866 ","805.70 ","suppressed","suppressed","suppressed","1364.86 ","861.19 ","suppressed","833.88 "
"II.D.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for family coverage at private-sector establishments that offer health insurance","7,647 ","suppressed","suppressed","15,722 ","suppressed","7,963 ","15,344 ","7,499 ","619.51 ","suppressed","suppressed","997.39 ","suppressed","411.35 ","1115.04 ","619.88 "
"II.D.3","Percent of total premiums contributed (in dollars) by employees enrolled in family coverage at establishments that offer health insurance","31.9% ","suppressed","suppressed","58.0% ","21.6%*","32.2% ","44.3% ","31.0% ","2.62% ","suppressed","suppressed","7.26% ","8.17%*","2.57% ","6.92% ","2.75% "
"II.D.3.a","Percent of total premiums for exclusive-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","37.4% ","suppressed","suppressed","suppressed","49.3% ","35.6% ","suppressed","37.4% ","1.69% ","suppressed","suppressed","suppressed","2.06% ","1.51% ","suppressed","1.72% "
"II.D.3.b","Percent of total premiums for mixed-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","30.8% ","suppressed","suppressed","62.4% ","15.0%*","31.6% ","46.3% ","29.7% ","3.16% ","suppressed","suppressed","9.30% ","8.27%*","3.05% ","9.00% ","3.30% "
"II.D.3.c","Percent of total premiums for any-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","34.6% ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","34.3% ","3.81% ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","4.53% "
"II.D.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","39.4% ","suppressed","suppressed","57.9% ","33.6% ","39.2% ","41.3% ","39.0% ","3.07% ","suppressed","suppressed","9.11% ","5.37% ","4.04% ","8.10% ","3.40% "
"II.D.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","28.7% ","suppressed","suppressed","suppressed","suppressed","30.1% ","suppressed","28.2% ","2.76% ","suppressed","suppressed","suppressed","suppressed","2.23% ","suppressed","2.76% "
