"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.4.a","Percent of employees enrolled in a health insurance plan that have family coverage that required no employee contribution","6.6%*","suppressed","suppressed","suppressed","suppressed","0.5%*","suppressed","1.7%*","2.41%*","suppressed","suppressed","suppressed","suppressed","0.39%*","suppressed","0.78%*"
"II.D.4.b","Percent of private-sector employees enrolled in a health insurance plan that have family coverage that are enrolled in a self-insured plan","68.8% ","suppressed","suppressed","suppressed","51.4% ","85.0% ","suppressed","75.1% ","6.31% ","suppressed","suppressed","suppressed","15.39% ","6.99% ","suppressed","6.55% "
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","12.3% ","suppressed","suppressed","10.8%*","13.8% ","10.9%*","12.6% ","12.2% ","1.89% ","suppressed","suppressed","4.14%*","2.78% ","3.56%*","3.45% ","2.25% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","20.8% ","suppressed","suppressed","suppressed","20.2% ","21.2% ","suppressed","20.8% ","1.78% ","suppressed","suppressed","suppressed","4.02% ","2.03% ","suppressed","1.80% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","16,317 ","14,208 ","suppressed","16,371 ","15,907 ","16,767 ","14,947 ","16,508 ","428.80 ","1089.53 ","suppressed","2326.32 ","1249.04 ","440.18 ","1407.74 ","447.06 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","16,366 ","14,208 ","suppressed","17,990 ","14,383 ","18,949 ","15,934 ","16,533 ","845.08 ","1089.53 ","suppressed","3004.74 ","1252.03 ","731.27 ","1471.22 ","1018.65 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","16,286 ","suppressed","suppressed","suppressed","18,236 ","16,199 ","suppressed","16,496 ","411.27 ","suppressed","suppressed","suppressed","1015.17 ","395.73 ","suppressed","405.74 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,879 ","suppressed","suppressed","8,405 ","4,750 ","4,813 ","suppressed","4,919 ","472.10 ","suppressed","suppressed","1457.65 ","680.71 ","651.26 ","suppressed","506.75 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,902 ","suppressed","suppressed","suppressed","4,874 ","4,645 ","suppressed","4,861 ","682.62 ","suppressed","suppressed","suppressed","1154.53 ","1120.78 ","suppressed","756.39 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,863 ","suppressed","suppressed","suppressed","4,561 ","4,857 ","suppressed","4,946 ","665.24 ","suppressed","suppressed","suppressed","988.94 ","774.38 ","suppressed","680.15 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","29.9% ","suppressed","suppressed","51.3% ","29.9% ","28.7% ","suppressed","29.8% ","2.87% ","suppressed","suppressed","5.33% ","4.12% ","3.97% ","suppressed","3.11% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","30.0% ","suppressed","suppressed","47.1% ","33.9% ","24.5% ","suppressed","29.4% ","3.94% ","suppressed","suppressed","5.02% ","6.84% ","6.42% ","suppressed","4.66% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","29.9% ","suppressed","suppressed","65.3% ","25.0% ","30.0% ","suppressed","30.0% ","4.12% ","suppressed","suppressed","2.61% ","5.89% ","4.78% ","suppressed","4.16% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","16.9% ","suppressed","suppressed","13.1% ","16.6% ","17.3% ","16.3% ","17.0% ","1.03% ","suppressed","suppressed","2.47% ","2.05% ","1.20% ","4.34% ","1.01% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","suppressed","suppressed","suppressed","1.2%*","0.8%*","0.7%*","suppressed","0.7%*","suppressed","suppressed","suppressed","1.24%*","0.56%*","0.47%*","suppressed","0.36%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","60.9% ","0% ","suppressed","suppressed","39.6%*","79.4% ","suppressed","67.8% ","7.07% ","0% ","suppressed","suppressed","16.65%*","7.11% ","suppressed","7.55% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","15.2% ","suppressed","suppressed","11.2% ","17.3% ","14.0% ","15.5% ","15.1% ","1.84% ","suppressed","suppressed","2.53% ","3.20% ","1.71% ","4.60% ","1.85% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.2% ","suppressed","suppressed","21.2% ","15.7% ","18.4% ","suppressed","18.0% ","1.14% ","suppressed","suppressed","0.62% ","2.41% ","1.31% ","suppressed","1.15% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","93.2% ","96.5% ","100% ","94.2% ","92.6% ","92.5% ","95.4% ","92.9% ","2.02% ","3.79% ","0% ","4.23% ","3.95% ","2.97% ","2.72% ","2.29% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,426 ","suppressed","3,210 ","3,835 ","2,576 ","2,100 ","3,389 ","2,276 ","148.02 ","suppressed","541.29 ","518.06 ","491.21 ","120.12 ","443.16 ","155.89 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,037 ","suppressed","suppressed","6,242 ","4,531 ","3,565 ","5,566 ","3,863 ","299.48 ","suppressed","suppressed","703.21 ","981.46 ","273.74 ","1003.83 ","310.42 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","58.6% ","suppressed","74.4% ","65.9% ","76.9% ","49.2% ","65.4% ","57.6% ","3.64% ","suppressed","13.70% ","10.89% ","5.48% ","5.01% ","9.49% ","3.94% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","29 ","32 ","37 ","35 ","28 ","28 ","35 ","29 ","0.81 ","2.12 ","2.63 ","2.61 ","1.25 ","1.19 ","1.86 ","0.88 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","21.8% ","suppressed","22.7% ","17.6% ","24.4% ","21.4% ","22.4% ","21.8% ","0.89% ","suppressed","1.46% ","0.99% ","1.57% ","1.04% ","1.51% ","0.94% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","39.8% ","2.3%*","suppressed","9.0%*","21.7% ","53.2% ","19.0%*","42.8% ","3.55% ","2.50%*","suppressed","6.14%*","5.85% ","4.66% ","7.91%*","3.84% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","92.0% ","suppressed","74.8% ","71.9% ","96.4% ","97.0% ","70.6% ","95.3% ","1.99% ","suppressed","13.40% ","11.39% ","2.24% ","1.55% ","8.99% ","1.76% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","89.9% ","suppressed","suppressed","81.5% ","93.5% ","90.7% ","78.4% ","91.1% ","2.53% ","suppressed","suppressed","10.50% ","3.73% ","3.14% ","11.81% ","2.52% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,461 ","suppressed","suppressed","6,256 ","5,768 ","5,105 ","6,814 ","5,305 ","207.20 ","suppressed","suppressed","512.54 ","400.72 ","289.81 ","502.53 ","225.94 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","10,797 ","suppressed","suppressed","suppressed","11,074 ","10,434 ","13,485 ","10,548 ","456.61 ","suppressed","suppressed","suppressed","826.45 ","600.23 ","1465.68 ","483.92 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","64.2% ","suppressed","78.4% ","90.4% ","58.0% ","62.3% ","70.5% ","63.3% ","5.08% ","suppressed","13.64% ","5.45% ","12.09% ","7.07% ","8.72% ","5.75% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","39.8% ","suppressed","suppressed","9.6%*","43.5%*","47.8% ","15.5%*","44.0% ","5.36% ","suppressed","suppressed","6.97%*","17.14%*","6.13% ","8.97%*","5.95% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","5.8%*","suppressed","0% ","6.8%*","3.2%*","5.2%*","14.7%*","4.4%*","1.98%*","suppressed","0% ","4.43%*","2.14%*","2.84%*","6.41%*","2.03%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.3%*","suppressed","suppressed","0% ","9.5%*","0.5%*","6.5%*","2.8%*","1.25%*","suppressed","suppressed","0% ","4.83%*","0.41%*","4.06%*","1.29%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","23.0% ","0% ","suppressed","2.8%*","19.4%*","29.9% ","6.7%*","25.6% ","4.27% ","0% ","suppressed","2.17%*","7.68%*","6.75% ","5.14%*","4.95% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","3.7%*","suppressed","1.6%*","0% ","9.9%*","2.1%*","1.6%*","4.0%*","1.95%*","suppressed","1.69%*","0% ","7.96%*","1.47%*","1.13%*","2.25%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","25.6% ","0% ","suppressed","8.7%*","25.2%*","29.8% ","10.9%*","27.8% ","4.19% ","0% ","suppressed","6.27%*","13.36%*","4.39% ","6.37%*","4.65% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","38.7% ","suppressed","suppressed","81.8% ","32.8% ","32.5% ","59.6% ","35.4% ","4.34% ","suppressed","suppressed","8.38% ","8.82% ","5.96% ","10.05% ","4.81% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","55.6% ","suppressed","suppressed","82.6% ","45.1%*","56.3% ","suppressed","54.5% ","6.44% ","suppressed","suppressed","10.07% ","15.29%*","7.87% ","suppressed","6.96% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","53.9% ","suppressed","suppressed","suppressed","40.6%*","64.2% ","suppressed","59.5% ","7.97% ","suppressed","suppressed","suppressed","19.28%*","10.85% ","suppressed","8.79% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","6.4%*","suppressed","0% ","suppressed","2.5%*","6.9%*","suppressed","5.6%*","2.75%*","suppressed","0% ","suppressed","1.79%*","3.83%*","suppressed","2.86%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.9%*","suppressed","0% ","0% ","9.0%*","0.0%*","0% ","2.2%*","1.31%*","suppressed","0% ","0% ","6.07%*","0.04%*","0% ","1.45%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.7% ","suppressed","suppressed","suppressed","20.0%*","32.8% ","suppressed","29.3% ","5.38% ","suppressed","suppressed","suppressed","7.86%*","7.55% ","suppressed","5.86% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","8.3%*","suppressed","suppressed","0% ","23.3%*","suppressed","suppressed","8.4%*","4.25%*","suppressed","suppressed","0% ","16.47%*","suppressed","suppressed","4.65%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","29.9% ","suppressed","suppressed","suppressed","18.3%*","36.2% ","suppressed","32.4% ","5.62% ","suppressed","suppressed","suppressed","12.91%*","7.00% ","suppressed","6.14% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","25.7% ","suppressed","suppressed","suppressed","26.8%*","20.2%*","suppressed","22.1% ","5.34% ","suppressed","suppressed","suppressed","9.03%*","7.28%*","suppressed","5.71% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","59.4% ","suppressed","suppressed","62.3% ","78.3% ","50.8% ","70.5% ","57.8% ","4.07% ","suppressed","suppressed","12.09% ","5.46% ","5.62% ","9.00% ","4.45% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","54 ","suppressed","suppressed","62 ","52 ","54 ","59 ","53 ","1.98 ","suppressed","suppressed","2.49 ","3.50 ","3.04 ","4.06 ","2.21 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","23.3% ","suppressed","suppressed","suppressed","25.5% ","22.8% ","suppressed","23.3% ","1.12% ","suppressed","suppressed","suppressed","1.73% ","1.31% ","suppressed","1.18% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","37.6% ","2.3%*","suppressed","16.8%*","19.5% ","49.4% ","15.9%*","40.7% ","4.02% ","2.50%*","suppressed","10.89%*","5.78% ","5.52% ","7.30%*","4.40% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.2%*","0% ","0% ","2.7%*","suppressed","3.6%*","1.7%*","3.4%*","1.49%*","0% ","0% ","2.43%*","suppressed","2.02%*","1.46%*","1.69%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","14.1% ","suppressed","suppressed","29.6%*","18.7%*","6.5%*","37.0% ","10.8% ","2.95% ","suppressed","suppressed","10.24%*","6.55%*","2.65%*","10.13% ","2.80% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","678 ","suppressed","suppressed","535 ","suppressed","suppressed","425 ","802*","183.16 ","suppressed","suppressed","86.41 ","suppressed","suppressed","72.66 ","264.43*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","23.7% ","suppressed","30.5% ","25.5% ","27.0% ","21.7% ","28.8% ","23.2% ","0.77% ","suppressed","4.25% ","2.26% ","1.89% ","0.74% ","2.72% ","0.78% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","85.9% ","suppressed","suppressed","74.3% ","81.3% ","91.8% ","70.3% ","88.1% ","2.57% ","suppressed","suppressed","9.34% ","6.55% ","2.39% ","9.19% ","2.53% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","8.6% ","2.3%*","0% ","12.7%*","5.6%*","10.2%*","2.7%*","9.4%*","2.46% ","2.50%*","0% ","5.53%*","4.17%*","3.73%*","1.63%*","2.82%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","319*","suppressed","suppressed","192 ","500 ","suppressed","suppressed","318*","100.79*","suppressed","suppressed","13.00 ","0.00 ","suppressed","suppressed","104.57*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","61.9% ","suppressed","76.7% ","90.4% ","55.9% ","59.9% ","69.8% ","60.7% ","5.04% ","suppressed","13.00% ","5.00% ","12.97% ","6.69% ","8.15% ","5.69% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","86.6% ","suppressed","80.4% ","85.4% ","87.8% ","88.1% ","77.0% ","88.0% ","2.69% ","suppressed","12.09% ","5.85% ","4.74% ","3.68% ","7.43% ","2.87% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","85.2% ","suppressed","86.3% ","52.8% ","82.9% ","92.4% ","51.6% ","89.5% ","4.20% ","suppressed","13.20% ","12.85% ","12.21% ","3.89% ","12.37% ","4.22% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,933 ","suppressed","suppressed","6,109 ","5,673 ","4,460 ","6,248 ","4,842 ","332.63 ","suppressed","suppressed","561.07 ","1104.33 ","261.35 ","1162.15 ","346.92 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","10,032 ","suppressed","suppressed","suppressed","12,476 ","8,869 ","suppressed","9,852 ","934.66 ","suppressed","suppressed","suppressed","2660.94 ","596.87 ","suppressed","962.78 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,003 ","suppressed","suppressed","suppressed","10,836 ","8,283 ","suppressed","8,814 ","643.99 ","suppressed","suppressed","suppressed","2242.60 ","540.96 ","suppressed","653.13 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","44.1% ","suppressed","49.1% ","41.6% ","41.8% ","44.8% ","43.8% ","44.1% ","1.37% ","suppressed","1.85% ","3.20% ","1.94% ","1.93% ","2.69% ","1.51% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,568 ","suppressed","suppressed","11,457 ","13,266 ","9,231 ","11,915 ","10,422 ","729.67 ","suppressed","suppressed","1489.90 ","1896.95 ","632.97 ","1338.80 ","800.77 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","22,283 ","suppressed","suppressed","suppressed","28,823 ","19,644 ","suppressed","22,233 ","1954.76 ","suppressed","suppressed","suppressed","4626.98 ","1861.72 ","suppressed","2147.68 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","20,489 ","suppressed","suppressed","suppressed","24,832 ","19,394 ","suppressed","20,542 ","1534.70 ","suppressed","suppressed","suppressed","3731.97 ","1795.57 ","suppressed","1621.39 "

