"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","18,176 ","suppressed","suppressed","15,107 ","17,468 ","18,503 ","suppressed","18,238 ","1064.66 ","suppressed","suppressed","1434.94 ","1785.80 ","1277.85 ","suppressed","1091.59 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,979 ","suppressed","suppressed","5,442 ","4,486 ","4,958 ","6,957 ","4,821 ","444.87 ","suppressed","suppressed","1063.94 ","453.11 ","609.06 ","2047.49 ","446.84 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,481 ","suppressed","suppressed","4,810 ","4,997 ","3,616 ","suppressed","4,095 ","748.09 ","suppressed","suppressed","1054.86 ","929.47 ","790.04 ","suppressed","663.72 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,219 ","suppressed","suppressed","suppressed","4,274 ","5,382 ","suppressed","5,124 ","527.38 ","suppressed","suppressed","suppressed","459.45 ","672.13 ","suppressed","531.00 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","28.5% ","suppressed","suppressed","34.7% ","26.8% ","27.8% ","42.3% ","27.5% ","2.46% ","suppressed","suppressed","10.30% ","2.68% ","3.22% ","9.11% ","2.47% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.1% ","suppressed","suppressed","30.5%*","33.5% ","23.1% ","suppressed","25.8% ","5.26% ","suppressed","suppressed","10.28%*","6.60% ","6.24% ","suppressed","5.24% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.7% ","suppressed","suppressed","67.3% ","24.5% ","29.1% ","suppressed","28.1% ","2.79% ","suppressed","suppressed","5.88% ","2.18% ","3.56% ","suppressed","2.79% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.5% ","suppressed","8.9%*","17.9% ","16.1% ","21.7% ","8.9% ","20.3% ","1.14% ","suppressed","3.60%*","3.19% ","1.91% ","1.54% ","2.04% ","1.18% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","3.3%*","suppressed","suppressed","suppressed","1.1%*","1.1%*","31.8%*","1.0%*","1.26%*","suppressed","suppressed","suppressed","0.95%*","0.62%*","12.39%*","0.49%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","67.4% ","suppressed","suppressed","11.8%*","70.7% ","76.0% ","28.3%*","70.6% ","7.50% ","suppressed","suppressed","6.82%*","9.98% ","10.95% ","11.95%*","8.11% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","15.6% ","suppressed","suppressed","20.0% ","11.6% ","21.9% ","8.3% ","18.9% ","1.79% ","suppressed","suppressed","3.68% ","2.46% ","1.47% ","2.39% ","1.65% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","20.4% ","suppressed","suppressed","suppressed","19.1% ","21.6% ","suppressed","21.0% ","1.50% ","suppressed","suppressed","suppressed","2.26% ","1.96% ","suppressed","1.56% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","93.1% ","70.6% ","96.3% ","93.3% ","92.0% ","94.5% ","89.1% ","93.8% ","1.65% ","12.59% ","3.15% ","4.51% ","4.02% ","2.01% ","4.18% ","1.78% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,248 ","suppressed","1,768 ","2,313 ","2,754 ","2,063 ","1,866 ","2,327 ","115.31 ","suppressed","215.74 ","305.34 ","251.64 ","150.26 ","160.75 ","133.11 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,452 ","suppressed","3,830 ","4,992 ","5,391 ","4,111 ","4,288 ","4,482 ","235.97 ","suppressed","293.10 ","1070.16 ","575.37 ","298.32 ","530.48 ","260.24 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","54.0% ","suppressed","66.1% ","80.9% ","54.5% ","48.8% ","68.3% ","51.3% ","4.32% ","suppressed","9.01% ","7.44% ","9.23% ","6.00% ","6.18% ","4.95% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","26 ","28 ","26 ","24 ","27 ","27 ","26 ","0.88 ","1.94 ","2.01 ","1.97 ","1.30 ","1.44 ","1.55 ","1.02 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.7% ","suppressed","suppressed","suppressed","19.0% ","21.7% ","17.5% ","21.1% ","1.00% ","suppressed","suppressed","suppressed","1.34% ","1.18% ","2.89% ","1.02% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","34.3% ","suppressed","33.0% ","9.2%*","26.4% ","41.9% ","24.9% ","36.0% ","4.11% ","suppressed","9.01% ","4.95%*","5.89% ","6.21% ","6.49% ","4.68% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.3% ","74.7% ","89.8% ","86.0% ","98.5% ","95.9% ","87.6% ","95.8% ","1.63% ","12.68% ","7.23% ","7.83% ","0.92% ","2.28% ","4.72% ","1.69% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","94.8% ","suppressed","93.6% ","86.5% ","99.8% ","95.2% ","89.3% ","95.7% ","1.56% ","suppressed","7.02% ","9.49% ","0.19% ","1.62% ","6.65% ","1.42% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,126 ","suppressed","5,415 ","5,496 ","4,738 ","5,201 ","5,428 ","5,064 ","180.80 ","suppressed","704.54 ","411.43 ","208.41 ","285.92 ","456.77 ","202.14 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","10,280 ","14,702 ","9,400 ","10,515 ","10,316 ","10,135 ","10,529 ","10,240 ","436.18 ","703.42 ","840.14 ","1017.45 ","968.21 ","599.95 ","892.91 ","488.62 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","60.9% ","suppressed","42.0% ","53.4% ","66.3% ","64.0% ","41.3% ","65.4% ","4.72% ","suppressed","9.72% ","9.62% ","8.08% ","7.35% ","7.10% ","5.32% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","65.6% ","0% ","suppressed","40.9%*","50.6% ","82.5% ","31.7%*","70.4% ","5.66% ","0% ","suppressed","13.84%*","12.91% ","5.00% ","13.12%*","5.75% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","4.1%*","suppressed","6.0%*","11.3%*","4.2%*","1.1%*","12.8%*","2.1%*","1.26%*","suppressed","6.16%*","7.46%*","2.26%*","0.60%*","5.57%*","0.85%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.2%*","0% ","0% ","1.8%*","5.0%*","1.4%*","0.9%*","2.5%*","0.97%*","0% ","0% ","1.84%*","3.15%*","0.85%*","0.91%*","1.18%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","26.5% ","suppressed","37.5% ","30.6%*","15.6%*","31.3% ","31.4% ","25.4% ","4.22% ","suppressed","10.49% ","9.28%*","5.66%*","7.25% ","6.98% ","4.87% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","6.2% ","suppressed","14.4%*","2.9%*","8.8%*","2.3%*","13.5%*","4.6%*","1.79% ","suppressed","9.04%*","2.15%*","4.95%*","1.15%*","5.34%*","1.82%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","40.0% ","0% ","21.2%*","21.9%*","33.5%*","52.7% ","13.1%*","46.0% ","5.41% ","0% ","10.46%*","8.28%*","10.56%*","7.77% ","5.68%*","6.15% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","21.0% ","suppressed","20.8%*","31.6% ","32.8% ","11.2% ","28.2% ","19.4% ","3.23% ","suppressed","9.58%*","9.44% ","8.27% ","3.00% ","7.60% ","3.54% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","62.2% ","suppressed","suppressed","48.0% ","73.8% ","60.9% ","54.9% ","63.5% ","5.17% ","suppressed","suppressed","12.96% ","7.56% ","7.56% ","10.31% ","5.76% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","59.1% ","suppressed","suppressed","suppressed","46.4% ","68.4% ","suppressed","61.6% ","7.63% ","suppressed","suppressed","suppressed","12.87% ","11.77% ","suppressed","8.56% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","1.8%*","0% ","0% ","7.1%*","3.7%*","0.8%*","3.2%*","1.6%*","0.64%*","0% ","0% ","3.91%*","2.22%*","0.45%*","2.18%*","0.66%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.4%*","0% ","0% ","0% ","6.3%*","1.8%*","0% ","2.8%*","1.32%*","0% ","0% ","0% ","5.38%*","1.10%*","0% ","1.55%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","28.4% ","suppressed","suppressed","35.3%*","9.5%*","33.6% ","30.5%*","28.0% ","4.65% ","suppressed","suppressed","12.46%*","3.00%*","7.22% ","9.24%*","5.20% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","5.1%*","suppressed","suppressed","9.6%*","6.7%*","3.0%*","11.4%*","4.1%*","1.74%*","suppressed","suppressed","6.53%*","4.51%*","1.69%*","6.68%*","1.67%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","36.8% ","0% ","suppressed","19.9%*","34.3% ","41.6% ","23.4%*","39.1% ","4.76% ","0% ","suppressed","11.08%*","9.82% ","6.49% ","13.28%*","5.27% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","25.4% ","suppressed","suppressed","28.1%*","39.6% ","19.3%*","31.5%*","24.4% ","5.78% ","suppressed","suppressed","10.0%*","10.66% ","8.58%*","11.22%*","6.58% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","50.8% ","suppressed","76.6% ","79.2% ","48.9% ","43.1% ","78.2% ","45.7% ","4.06% ","suppressed","11.38% ","7.47% ","6.94% ","5.63% ","6.18% ","4.36% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","52 ","51 ","51 ","55 ","48 ","54 ","52 ","53 ","1.71 ","5.37 ","4.89 ","4.57 ","1.25 ","2.95 ","3.21 ","2.00 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","24.0% ","suppressed","suppressed","suppressed","20.6% ","25.6% ","20.4% ","24.3% ","2.17% ","suppressed","suppressed","suppressed","1.47% ","2.97% ","3.40% ","2.33% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","40.4% ","suppressed","29.5%*","14.1%*","37.3% ","48.9% ","21.9% ","43.8% ","4.55% ","suppressed","8.88%*","5.97%*","10.22% ","6.08% ","5.46% ","5.19% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","5.4% ","suppressed","18.9%*","9.5%*","3.2%*","2.8%*","19.2%*","2.8%*","1.35% ","suppressed","9.44%*","5.62%*","1.42%*","1.58%*","6.13%*","1.13%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","8.8% ","suppressed","0% ","11.8%*","7.2%*","9.5%*","suppressed","9.6% ","2.12% ","suppressed","0% ","6.84%*","3.69%*","3.17%*","suppressed","2.48% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","342 ","suppressed","suppressed","429 ","272 ","suppressed","408 ","259 ","33.71 ","suppressed","suppressed","25.78 ","10.12 ","suppressed","53.20 ","19.49 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","441 ","suppressed","suppressed","suppressed","suppressed","423 ","suppressed","444 ","83.63 ","suppressed","suppressed","suppressed","suppressed","118.73 ","suppressed","90.21 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","22.4% ","suppressed","19.2% ","25.3% ","22.9% ","22.2% ","22.3% ","22.4% ","0.60% ","suppressed","1.21% ","1.57% ","1.64% ","0.73% ","1.23% ","0.67% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","76.4% ","suppressed","59.6% ","77.6% ","70.6% ","82.0% ","67.3% ","78.0% ","3.92% ","suppressed","9.15% ","8.21% ","8.50% ","4.94% ","6.41% ","4.44% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","8.4%*","suppressed","8.1%*","2.8%*","6.2%*","9.6%*","9.0%*","8.3%*","3.22%*","suppressed","6.46%*","1.71%*","2.96%*","5.47%*","3.87%*","3.75%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","307 ","suppressed","suppressed","suppressed","161 ","suppressed","suppressed","281 ","63.11 ","suppressed","suppressed","suppressed","11.55 ","suppressed","suppressed","58.39 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","61.1% ","suppressed","46.8% ","53.3% ","68.1% ","62.1% ","45.4% ","64.0% ","4.91% ","suppressed","10.36% ","9.69% ","7.67% ","7.62% ","6.82% ","5.55% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","81.4% ","66.9% ","77.2% ","57.5% ","85.6% ","84.7% ","67.1% ","84.0% ","3.14% ","11.68% ","11.23% ","10.54% ","4.90% ","4.41% ","7.87% ","3.38% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","91.8% ","suppressed","97.3% ","87.5% ","88.6% ","93.6% ","91.0% ","91.9% ","2.47% ","suppressed","2.92% ","7.28% ","5.37% ","3.20% ","5.19% ","2.72% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,407 ","suppressed","3,974 ","4,647 ","5,498 ","3,804 ","4,339 ","4,419 ","265.87 ","suppressed","609.77 ","788.31 ","563.92 ","347.14 ","427.01 ","303.72 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,546 ","suppressed","suppressed","suppressed","11,992 ","7,301 ","8,689 ","8,539 ","935.09 ","suppressed","suppressed","suppressed","1777.41 ","1040.95 ","1165.21 ","979.53 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,499 ","suppressed","8,464 ","suppressed","10,919 ","8,108 ","suppressed","8,942 ","651.43 ","suppressed","735.54 ","suppressed","1360.68 ","693.71 ","suppressed","594.94 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","753 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","763 ","132.88 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","137.59 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","42.7% ","suppressed","42.6% ","47.4% ","35.9% ","45.1% ","45.7% ","42.3% ","1.67% ","suppressed","2.96% ","8.03% ","2.96% ","2.07% ","4.63% ","1.80% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,941 ","suppressed","10,430 ","11,468 ","10,223 ","9,291 ","11,476 ","9,715 ","392.81 ","suppressed","1703.68 ","1739.10 ","731.74 ","506.41 ","1264.29 ","419.43 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","19,907 ","suppressed","suppressed","suppressed","19,999 ","18,789 ","29,599 ","19,300 ","875.98 ","suppressed","suppressed","suppressed","1430.82 ","1090.01 ","5057.97 ","870.41 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","19,583 ","suppressed","suppressed","suppressed","20,746 ","18,198 ","22,722 ","19,088 ","925.94 ","suppressed","suppressed","suppressed","1995.69 ","1021.89 ","3867.53 ","924.90 "

