"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","28.8% ","suppressed","suppressed","suppressed","26.2%*","29.8% ","suppressed","29.0% ","2.25% ","suppressed","suppressed","suppressed","8.87%*","2.16% ","suppressed","2.20% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","18,373 ","13,872 ","18,189 ","18,382 ","16,540 ","18,942 ","16,466 ","18,615 ","596.88 ","1347.02 ","1584.95 ","1877.31 ","1477.11 ","676.48 ","1281.48 ","631.86 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","17,220 ","13,872 ","16,824 ","18,312 ","16,020 ","18,458 ","14,987 ","18,058 ","898.46 ","1347.02 ","1447.07 ","1961.98 ","2042.70 ","824.84 ","946.12 ","1145.89 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","18,979 ","suppressed","suppressed","suppressed","17,592 ","19,019 ","suppressed","18,835 ","704.22 ","suppressed","suppressed","suppressed","1497.43 ","762.48 ","suppressed","728.74 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,840 ","suppressed","6,141 ","6,721 ","4,252 ","4,723 ","4,989 ","4,821 ","273.80 ","suppressed","1064.89 ","664.40 ","717.88 ","334.49 ","795.64 ","292.15 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,031 ","suppressed","6,489 ","6,543 ","4,736 ","4,260 ","4,707 ","5,153 ","495.62 ","suppressed","1226.72 ","729.52 ","724.78 ","1046.43 ","874.20 ","606.54 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,739 ","suppressed","suppressed","7,834 ","suppressed","4,797 ","suppressed","4,690 ","331.64 ","suppressed","suppressed","697.45 ","suppressed","332.29 ","suppressed","340.80 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","26.3% ","2.2%*","33.8% ","36.6% ","25.7% ","24.9% ","30.3% ","25.9% ","1.57% ","2.26%*","5.41% ","3.92% ","4.74% ","1.85% ","4.01% ","1.67% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","29.2% ","2.2%*","38.6% ","35.7% ","29.6% ","23.1% ","31.4% ","28.5% ","2.95% ","2.26%*","5.85% ","4.22% ","4.73% ","5.57% ","4.94% ","3.47% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","25.0% ","suppressed","suppressed","suppressed","suppressed","25.2% ","suppressed","24.9% ","1.85% ","suppressed","suppressed","suppressed","suppressed","1.91% ","suppressed","1.91% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","16.7% ","7.6%*","14.5% ","14.3% ","14.3% ","18.7% ","11.6% ","17.6% ","1.35% ","4.28%*","2.56% ","2.65% ","2.22% ","1.96% ","1.91% ","1.54% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","5.5%*","suppressed","suppressed","0.8%*","14.6%*","1.2%*","20.7%*","3.5%*","2.35%*","suppressed","suppressed","0.81%*","10.97%*","0.76%*","9.32%*","2.25%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","65.5% ","0% ","suppressed","13.8%*","33.1%*","86.3% ","16.6%*","71.8% ","6.82% ","0% ","suppressed","8.22%*","11.93%*","6.73% ","8.64%*","6.89% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","13.1% ","suppressed","12.8% ","16.1% ","13.7% ","11.7%*","12.0% ","13.6% ","2.01% ","suppressed","2.29% ","3.14% ","2.23% ","5.42%*","2.07% ","2.79% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.4% ","0% ","suppressed","suppressed","15.9%*","20.6% ","suppressed","19.9% ","1.25% ","0% ","suppressed","suppressed","5.08%*","1.22% ","suppressed","1.25% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","76.4% ","66.5% ","66.5% ","98.3% ","89.0% ","70.0% ","77.9% ","76.1% ","7.75% ","13.73% ","14.07% ","1.31% ","4.81% ","12.03% ","7.11% ","9.13% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,308 ","suppressed","3,075 ","3,077 ","2,241 ","1,903 ","2,889 ","2,154 ","139.31 ","suppressed","909.11 ","391.58 ","288.36 ","98.95 ","365.00 ","145.18 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,015 ","suppressed","3,368 ","4,830 ","4,364 ","2,525*","3,686 ","2,949 ","697.86 ","suppressed","491.28 ","634.34 ","620.21 ","825.81*","450.39 ","752.51 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","61.1% ","48.4% ","72.8% ","72.8% ","60.6% ","58.6% ","66.1% ","60.1% ","5.86% ","14.16% ","13.51% ","9.28% ","6.41% ","9.38% ","8.28% ","6.85% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","24 ","25 ","23 ","30 ","24 ","24 ","25 ","24 ","1.02 ","3.11 ","2.76 ","3.27 ","1.91 ","1.24 ","1.89 ","1.17 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","21.1% ","suppressed","suppressed","20.6% ","18.3% ","21.9% ","suppressed","21.1% ","0.77% ","suppressed","suppressed","1.77% ","1.00% ","1.03% ","suppressed","0.80% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","34.8% ","25.1%*","6.0%*","13.3%*","36.7% ","42.0% ","8.9%*","39.8% ","6.16% ","15.03%*","4.19%*","6.90%*","7.62% ","10.18% ","4.71%*","7.43% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","92.4% ","suppressed","69.0% ","86.7% ","99.2% ","98.1% ","75.0% ","96.9% ","2.17% ","suppressed","13.41% ","8.11% ","0.88% ","1.22% ","7.05% ","1.77% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","77.4% ","100% ","83.1% ","91.8% ","80.9% ","74.4% ","88.4% ","76.2% ","10.14% ","0% ","8.40% ","4.89% ","10.73% ","13.56% ","4.52% ","11.18% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,893 ","7,088 ","5,580 ","6,402 ","4,938 ","4,245 ","6,716 ","4,518 ","247.63 ","426.32 ","771.38 ","359.04 ","462.32 ","304.75 ","353.17 ","262.10 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,169 ","suppressed","11,599 ","11,582 ","8,905 ","8,687 ","12,272 ","8,778 ","403.86 ","suppressed","1937.33 ","960.28 ","704.29 ","382.96 ","1313.61 ","340.37 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","52.6% ","suppressed","37.2%*","84.1% ","60.5% ","42.9% ","54.9% ","52.0% ","5.65% ","suppressed","12.95%*","4.84% ","9.29% ","9.21% ","8.09% ","6.84% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","45.6% ","suppressed","suppressed","32.1%*","35.9% ","63.0% ","41.6%*","46.7% ","7.17% ","suppressed","suppressed","12.49%*","9.98% ","10.63% ","12.69%*","8.37% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","6.2% ","suppressed","13.2%*","1.7%*","12.5%*","2.1%*","11.2%*","4.8%*","1.81% ","suppressed","8.24%*","1.31%*","6.36%*","1.58%*","4.15%*","1.98%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","5.4%*","suppressed","20.6%*","3.1%*","9.5%*","1.7%*","12.4%*","3.6%*","1.75%*","suppressed","11.32%*","2.15%*","5.60%*","1.38%*","4.73%*","1.76%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","32.6% ","suppressed","22.1%*","8.4%*","13.6%*","50.5% ","17.8%*","36.5% ","6.09% ","suppressed","14.27%*","3.59%*","5.37%*","9.99% ","6.61%*","7.38% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","3.2%*","0% ","7.0%*","2.7%*","4.0%*","2.8%*","suppressed","3.0%*","1.30%*","0% ","6.87%*","1.96%*","2.21%*","2.07%*","suppressed","1.48%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","24.0% ","suppressed","15.7%*","27.0%*","21.7% ","27.0%*","22.8%*","24.3% ","4.88% ","suppressed","8.91%*","10.42%*","6.18% ","8.53%*","7.77%*","5.81% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","28.6% ","suppressed","21.4%*","57.1% ","38.8% ","15.9% ","32.1% ","27.7% ","4.48% ","suppressed","10.47%*","11.39% ","9.41% ","4.65% ","8.38% ","5.19% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","32.1% ","0% ","suppressed","64.4% ","47.6% ","28.5%*","24.0%*","33.0% ","8.06% ","0% ","suppressed","10.44% ","12.00% ","10.01%*","8.26%*","9.02% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","54.7% ","suppressed","suppressed","35.2%*","48.1% ","60.6% ","suppressed","54.7% ","8.01% ","suppressed","suppressed","15.14%*","9.59% ","11.66% ","suppressed","8.53% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","3.6%*","suppressed","suppressed","1.7%*","14.3%*","0.5%*","10.6%*","2.8%*","1.82%*","suppressed","suppressed","1.72%*","10.06%*","0.28%*","6.22%*","1.84%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","20.1%*","0% ","suppressed","suppressed","5.8%*","24.8%*","10.5%*","21.1%*","14.80%*","0% ","suppressed","suppressed","3.27%*","19.38%*","6.14%*","16.25%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","36.5% ","suppressed","suppressed","25.0%*","25.5%*","40.5%*","28.5%*","37.3%*","10.31% ","suppressed","suppressed","10.87%*","11.38%*","14.04%*","12.06%*","11.39%*"
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","7.8%*","suppressed","suppressed","suppressed","6.7%*","5.6%*","26.4%*","5.7%*","4.05%*","suppressed","suppressed","suppressed","4.33%*","4.70%*","15.57%*","3.89%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","17.6% ","0% ","suppressed","22.7%*","22.9%*","17.3%*","13.2%*","18.1%*","5.16% ","0% ","suppressed","11.52%*","7.33%*","6.79%*","7.32%*","5.72%*"
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","14.6%*","0% ","suppressed","41.7% ","24.7%*","11.2%*","10.8%*","15.0%*","4.42%*","0% ","suppressed","9.83% ","7.75%*","5.28%*","4.21%*","4.92%*"
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","61.9% ","65.3% ","84.1% ","72.2% ","64.8% ","56.5% ","77.4% ","58.9% ","5.88% ","12.60% ","12.94% ","9.45% ","5.81% ","9.59% ","7.52% ","6.95% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","47 ","58 ","44 ","59 ","45 ","44 ","51 ","45 ","1.97 ","6.86 ","3.74 ","7.75 ","4.15 ","1.89 ","4.13 ","2.15 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","22.9% ","27.8% ","suppressed","22.1% ","18.2% ","24.0% ","29.5% ","22.8% ","1.60% ","2.24% ","suppressed","1.33% ","0.99% ","2.08% ","2.14% ","1.63% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","33.4% ","10.5%*","0.7%*","17.8%*","33.6% ","41.4% ","3.2%*","39.3% ","6.11% ","6.36%*","0.74%*","7.69%*","7.06% ","10.14% ","1.72%*","7.40% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","5.0%*","8.4%*","19.5%*","12.4%*","6.0%*","1.6%*","11.8%*","3.7%*","1.57%*","6.32%*","10.46%*","8.06%*","3.74%*","0.87%*","4.60%*","1.59%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","16.0% ","76.8% ","44.6% ","33.5%*","16.2%*","5.3%*","47.1% ","10.0% ","2.94% ","9.89% ","12.11% ","10.11%*","6.12%*","1.93%*","7.53% ","2.56% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","364 ","suppressed","suppressed","455 ","297 ","suppressed","436 ","suppressed","43.94 ","suppressed","suppressed","38.00 ","16.96 ","suppressed","59.82 ","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","622 ","suppressed","368 ","387 ","suppressed","350 ","543*","694*","171.85 ","suppressed","35.73 ","39.44 ","suppressed","84.24 ","182.14*","280.60*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.0% ","suppressed","suppressed","21.7% ","18.7% ","18.6% ","24.4% ","18.6% ","0.67% ","suppressed","suppressed","2.66% ","1.44% ","0.78% ","2.41% ","0.66% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","74.6% ","12.1%*","36.1%*","37.2% ","76.7% ","89.5% ","28.3% ","83.5% ","4.06% ","6.88%*","13.50%*","10.06% ","6.62% ","3.71% ","7.40% ","3.79% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","5.8% ","34.9%*","23.8%*","2.1%*","10.7%*","1.1%*","19.7% ","3.1%*","1.48% ","14.16%*","10.34%*","1.89%*","4.49%*","0.54%*","5.90% ","1.17%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","349*","suppressed","suppressed","suppressed","suppressed","180 ","suppressed","suppressed","126.55*","suppressed","suppressed","suppressed","suppressed","13.94 ","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","44.2% ","36.5%*","34.4%*","80.3% ","55.8% ","35.4% ","48.5% ","43.4% ","5.88% ","14.50%*","11.24%*","5.68% ","9.19% ","8.31% ","7.56% ","6.84% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","84.9% ","75.8% ","77.3% ","68.6% ","77.5% ","91.7% ","70.7% ","87.6% ","3.12% ","10.52% ","8.91% ","9.87% ","7.55% ","3.64% ","7.09% ","3.29% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","89.2% ","76.8% ","62.6% ","90.0% ","99.6% ","89.4% ","74.2% ","91.5% ","5.83% ","15.03% ","15.48% ","4.98% ","0.46% ","8.80% ","8.54% ","6.62% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,263 ","suppressed","suppressed","5,185 ","4,441 ","3,738 ","5,661 ","4,036 ","294.68 ","suppressed","suppressed","776.23 ","755.79 ","243.55 ","856.49 ","297.24 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","7,497 ","suppressed","suppressed","8,940 ","6,690 ","7,579 ","6,759 ","7,572 ","465.75 ","suppressed","suppressed","944.71 ","1588.44 ","528.89 ","1092.06 ","497.10 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,109 ","suppressed","suppressed","9,077 ","8,598 ","7,940 ","8,435 ","8,085 ","407.31 ","suppressed","suppressed","1314.89 ","1335.21 ","446.20 ","1189.24 ","429.73 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","275 ","suppressed","suppressed","suppressed","360 ","suppressed","suppressed","306 ","37.81 ","suppressed","suppressed","suppressed","29.91 ","suppressed","suppressed","39.83 "
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","769 ","suppressed","492 ","suppressed","suppressed","suppressed","487 ","suppressed","206.10 ","suppressed","9.65 ","suppressed","suppressed","suppressed","34.08 ","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","44.6% ","43.7% ","66.4% ","33.4% ","39.5% ","45.8% ","49.8% ","44.0% ","2.73% ","3.33% ","8.58% ","3.78% ","5.05% ","3.61% ","6.33% ","2.99% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","8,757 ","suppressed","14,601 ","12,556 ","7,908 ","7,915 ","12,897 ","8,175 ","564.89 ","suppressed","2848.46 ","908.45 ","1000.41 ","648.67 ","1363.30 ","550.87 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,752 ","suppressed","suppressed","22,261 ","13,750 ","16,463 ","27,686 ","16,216 ","762.48 ","suppressed","suppressed","2112.00 ","1272.69 ","704.32 ","2267.68 ","611.53 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","16,650 ","suppressed","suppressed","19,797 ","15,598 ","15,858 ","24,512 ","15,929 ","669.28 ","suppressed","suppressed","1313.89 ","2489.55 ","503.64 ","3961.79 ","574.85 "

